  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     93   3.18  1989.82     801.22     453.26  0.9861     0.9860  0.0139     0.0140     0.2214         0.2224
     94   3.18  1987.72     799.87     459.29  0.9860     0.9860  0.0140     0.0140     0.2263         0.2250
     95   3.18  1985.21     798.49     466.60  0.9861     0.9861  0.0139     0.0139     0.2352         0.2338
     96   3.18  1982.17     796.80     473.64  0.9861     0.9863  0.0139     0.0137     0.2390         0.2388
     97   3.17  1978.51     794.94     481.92  0.9864     0.9863  0.0136     0.0137     0.2379         0.2397
     98   3.17  1973.99     792.62     490.18  0.9867     0.9866  0.0133     0.0134     0.2499         0.2491
     99   3.17  1968.66     789.94     498.17  0.9861     0.9862  0.0139     0.0138     0.2486         0.2474
    100   3.17  1962.31     786.57     505.71  0.9867     0.9867  0.0133     0.0133     0.2478         0.2490
    101   3.17  1954.40     782.20     513.71  0.9867     0.9868  0.0133     0.0132     0.2560         0.2551
    102   3.17  1945.16     776.70     519.53  0.9864     0.9864  0.0136     0.0136     0.2553         0.2561
    103   3.16  1934.29     769.80     523.85  0.9869     0.9870  0.0131     0.0130     0.2597         0.2611
    104   3.16  1921.29     761.20     525.91  0.9868     0.9865  0.0132     0.0135     0.2592         0.2602
    105   3.16  1906.34     750.96     526.04  0.9868     0.9867  0.0132     0.0133     0.2633         0.2627
    106   3.16  1888.59     738.20     524.11  0.9868     0.9867  0.0132     0.0133     0.2566         0.2588
    107   3.16  1868.00     723.06     518.12  0.9867     0.9867  0.0133     0.0133     0.2535         0.2554
    108   3.16  1843.47     706.12     513.36  0.9869     0.9867  0.0131     0.0133     0.2590         0.2587
    109   3.16  1814.26     684.87     504.36  0.9868     0.9870  0.0132     0.0130     0.2466         0.2483
    110   3.16  1777.59     659.29     493.25  0.9867     0.9867  0.0133     0.0133     0.2494         0.2505
    111   3.16  1735.55     631.98     485.11  0.9868     0.9872  0.0132     0.0128     0.2501         0.2495
    112   3.18  1796.92     682.31     405.54  0.9853     0.9854  0.0147     0.0146     0.1761         0.1774
    113   3.17  1800.33     680.61     411.28  0.9856     0.9855  0.0144     0.0145     0.1872         0.1889
    114   3.17  1799.48     680.24     413.52  0.9861     0.9861  0.0139     0.0139     0.1941         0.1937
    115   3.17  1798.90     679.70     414.67  0.9859     0.9858  0.0141     0.0142     0.1921         0.1919
    116   3.17  1798.22     679.17     416.29  0.9858     0.9857  0.0142     0.0143     0.1926         0.1930
    117   3.17  1797.53     678.60     417.92  0.9860     0.9859  0.0140     0.0141     0.1961         0.1974
    118   3.18  1796.68     677.82     419.55  0.9862     0.9862  0.0138     0.0138     0.1941         0.1951
    119   3.17  1795.60     676.89     422.74  0.9860     0.9862  0.0140     0.0138     0.1977         0.1978
    120   3.18  1794.38     675.81     425.54  0.9859     0.9860  0.0141     0.0140     0.2036         0.2031
    121   3.18  1793.25     674.84     428.86  0.9859     0.9859  0.0141     0.0141     0.2011         0.2006
    122   3.17  1791.53     673.49     432.22  0.9862     0.9861  0.0138     0.0139     0.2065         0.2073
    123   3.17  1789.42     672.03     436.36  0.9862     0.9866  0.0138     0.0134     0.2101         0.2110
    124   3.17  1787.00     670.63     440.88  0.9861     0.9861  0.0139     0.0139     0.2146         0.2145
    125   3.17  1784.34     669.08     445.91  0.9865     0.9865  0.0135     0.0135     0.2190         0.2191
    126   3.17  1781.02     667.05     450.87  0.9865     0.9865  0.0135     0.0135     0.2164         0.2175
