  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    100   3.18    13.01  0.9854     0.9857  0.0146     0.0143     0.4820         0.4873
    101   3.18    13.53  0.9864     0.9867  0.0136     0.0133     0.4494         0.4532
    102   3.16    13.66  0.9840     0.9859  0.0160     0.0141     0.4280         0.4333
    103   3.17    13.26  0.9860     0.9859  0.0140     0.0141     0.4190         0.4257
    104   3.18    14.78  0.9862     0.9870  0.0138     0.0130     0.4278         0.4313
    105   3.19    13.05  0.9862     0.9868  0.0138     0.0132     0.4737         0.4793
    106   3.18    13.20  0.9870     0.9871  0.0130     0.0129     0.4627         0.4689
    107   3.18    12.99  0.9857     0.9863  0.0143     0.0137     0.4604         0.4651
    108   3.18    12.91  0.9858     0.9871  0.0142     0.0129     0.4747         0.4809
    109   3.18    13.00  0.9855     0.9869  0.0145     0.0131     0.4614         0.4655
    110   3.18    13.18  0.9860     0.9869  0.0140     0.0131     0.4475         0.4561
    111   3.18    12.97  0.9859     0.9865  0.0141     0.0135     0.4738         0.4783
    112   3.17    13.23  0.9858     0.9864  0.0142     0.0136     0.4466         0.4519
    113   3.16    13.22  0.9846     0.9856  0.0154     0.0144     0.5121         0.5160
    114   3.18    13.27  0.9861     0.9866  0.0139     0.0134     0.4806         0.4842
    115   3.18    13.12  0.9857     0.9869  0.0143     0.0131     0.4727         0.4771
    116   3.17    12.89  0.9860     0.9867  0.0140     0.0133     0.4721         0.4783
    117   3.18    13.53  0.9861     0.9859  0.0139     0.0141     0.4393         0.4477
    118   3.19    13.84  0.9872     0.9869  0.0128     0.0131     0.4503         0.4539
    119   3.19    13.40  0.9868     0.9868  0.0132     0.0132     0.4418         0.4467
    120   3.18    13.03  0.9864     0.9870  0.0136     0.0130     0.4484         0.4530
    121   3.19    12.96  0.9860     0.9870  0.0140     0.0130     0.4418         0.4477
    122   3.18    13.81  0.9865     0.9868  0.0135     0.0132     0.4837         0.4889
    123   3.17    12.76  0.9851     0.9865  0.0149     0.0135     0.5088         0.5125
    124   3.17    12.54  0.9857     0.9866  0.0143     0.0134     0.4745         0.4793
    125   3.17    13.50  0.9859     0.9870  0.0141     0.0130     0.5021         0.5059
    126   3.18    12.98  0.9855     0.9863  0.0145     0.0137     0.4913         0.4953
    127   3.18    13.86  0.9863     0.9861  0.0137     0.0139     0.4896         0.4920
    128   3.18    12.98  0.9865     0.9878  0.0135     0.0122     0.4880         0.4903
    129   3.18    13.07  0.9860     0.9878  0.0140     0.0122     0.4892         0.4914
    130   3.17    12.79  0.9854     0.9872  0.0146     0.0128     0.5155         0.5178
    131   3.17    12.86  0.9861     0.9868  0.0139     0.0132     0.4824         0.4864
    132   3.16    13.21  0.9855     0.9868  0.0145     0.0132     0.4624         0.4651
    133   3.18    12.65  0.9869     0.9872  0.0131     0.0128     0.4579         0.4623
    134   3.18    13.45  0.9857     0.9869  0.0143     0.0131     0.4518         0.4529
    135   3.17    12.78  0.9857     0.9866  0.0143     0.0134     0.4535         0.4560
    136   3.16    12.65  0.9850     0.9866  0.0150     0.0134     0.4548         0.4589
    137   3.17    12.93  0.9848     0.9864  0.0152     0.0136     0.4434         0.4473
    138   3.18    12.81  0.9858     0.9872  0.0142     0.0128     0.4602         0.4631
    139   3.17    14.11  0.9865     0.9870  0.0135     0.0130     0.4665         0.4694
    140   3.17    12.68  0.9854     0.9867  0.0146     0.0133     0.4412         0.4458
    141   3.16    13.01  0.9843     0.9860  0.0157     0.0140     0.4458         0.4516
    142   3.17    12.82  0.9863     0.9878  0.0137     0.0122     0.4597         0.4629
    143   3.18    12.73  0.9861     0.9879  0.0139     0.0121     0.4824         0.4875
    144   3.19    13.87  0.9870     0.9878  0.0130     0.0122     0.4821         0.4860
    145   3.18    12.51  0.9872     0.9877  0.0128     0.0123     0.4871         0.4919
    146   3.19    13.27  0.9879     0.9884  0.0121     0.0116     0.4712         0.4762
    147   3.19    12.86  0.9867     0.9878  0.0133     0.0122     0.4819         0.4871
    148   3.19    12.71  0.9869     0.9877  0.0131     0.0123     0.5057         0.5133
    149   3.17    12.74  0.9853     0.9870  0.0147     0.0130     0.5275         0.5300
    150   3.17    13.36  0.9857     0.9870  0.0143     0.0130     0.5183         0.5235
    151   3.18    13.50  0.9860     0.9869  0.0140     0.0131     0.5025         0.5065
    152   3.18    12.58  0.9862     0.9869  0.0138     0.0131     0.4979         0.5083
    153   3.17    12.46  0.9855     0.9870  0.0145     0.0130     0.4922         0.4965
    154   3.18    13.22  0.9872     0.9874  0.0128     0.0126     0.4918         0.4979
    155   3.18    12.57  0.9859     0.9873  0.0141     0.0127     0.4864         0.4902
    156   3.18    12.56  0.9865     0.9873  0.0135     0.0127     0.4660         0.4691
    157   3.19    13.17  0.9866     0.9876  0.0134     0.0124     0.4504         0.4568
    158   3.18    12.56  0.9861     0.9877  0.0139     0.0123     0.4398         0.4459
    159   3.18    13.17  0.9863     0.9874  0.0137     0.0126     0.4497         0.4551
    160   3.17    12.46  0.9865     0.9872  0.0135     0.0128     0.4494         0.4564
    161   3.17    12.49  0.9857     0.9863  0.0143     0.0137     0.4628         0.4664
    162   3.17    12.76  0.9855     0.9869  0.0145     0.0131     0.4638         0.4699
    163   3.17    12.33  0.9859     0.9864  0.0141     0.0136     0.4989         0.5050
    164   3.18    12.57  0.9864     0.9869  0.0136     0.0131     0.5217         0.5242
    165   3.17    13.03  0.9851     0.9867  0.0149     0.0133     0.4826         0.4893
    166   3.18    12.71  0.9858     0.9873  0.0142     0.0127     0.4564         0.4607
    167   3.17    12.33  0.9859     0.9866  0.0141     0.0134     0.4865         0.4878
    168   3.17    12.50  0.9856     0.9860  0.0144     0.0140     0.4878         0.4925
    169   3.17    12.49  0.9859     0.9869  0.0141     0.0131     0.4975         0.5017
    170   3.17    12.47  0.9854     0.9870  0.0146     0.0130     0.5369         0.5452
    171   3.17    12.43  0.9860     0.9871  0.0140     0.0129     0.5329         0.5408
    172   3.16    12.49  0.9850     0.9861  0.0150     0.0139     0.5474         0.5571
    173   3.17    12.37  0.9860     0.9869  0.0140     0.0131     0.5310         0.5395
    174   3.18    12.42  0.9862     0.9876  0.0138     0.0124     0.5245         0.5288
    175   3.17    12.29  0.9849     0.9874  0.0151     0.0126     0.5244         0.5277
    176   3.17    12.42  0.9857     0.9873  0.0143     0.0127     0.5288         0.5345
    177   3.18    12.51  0.9859     0.9873  0.0141     0.0127     0.5187         0.5258
    178   3.17    12.55  0.9866     0.9875  0.0134     0.0125     0.5181         0.5247
    179   3.19    12.41  0.9873     0.9875  0.0127     0.0125     0.5111         0.5165
    180   3.18    12.49  0.9867     0.9872  0.0133     0.0128     0.5026         0.5091
    181   3.17    12.69  0.9863     0.9876  0.0137     0.0124     0.5072         0.5120
    182   3.17    12.56  0.9871     0.9882  0.0129     0.0118     0.5345         0.5386
    183   3.17    12.94  0.9870     0.9878  0.0130     0.0122     0.5125         0.5174
    184   3.17    12.33  0.9870     0.9875  0.0130     0.0125     0.5167         0.5215
    185   3.18    12.66  0.9869     0.9874  0.0131     0.0126     0.5256         0.5294
    186   3.17    12.53  0.9877     0.9875  0.0123     0.0125     0.5172         0.5202
    187   3.17    12.57  0.9866     0.9883  0.0134     0.0117     0.5264         0.5292
    188   3.18    12.37  0.9869     0.9880  0.0131     0.0120     0.5269         0.5349
    189   3.19    12.93  0.9868     0.9879  0.0132     0.0121     0.5145         0.5207
    190   3.17    12.45  0.9867     0.9879  0.0133     0.0121     0.5064         0.5149
    191   3.18    12.63  0.9863     0.9870  0.0137     0.0130     0.4970         0.5045
    192   3.18    12.42  0.9868     0.9874  0.0132     0.0126     0.5062         0.5108
    193   3.17    12.52  0.9867     0.9879  0.0133     0.0121     0.5017         0.5090
    194   3.17    12.20  0.9871     0.9884  0.0129     0.0116     0.4911         0.4959
    195   3.17    12.77  0.9860     0.9871  0.0140     0.0129     0.4458         0.4508
    196   3.18    12.31  0.9870     0.9869  0.0130     0.0131     0.4697         0.4737
    197   3.17    12.25  0.9861     0.9874  0.0139     0.0126     0.4718         0.4772
    198   3.18    12.99  0.9870     0.9878  0.0130     0.0122     0.4567         0.4612
    199   3.17    12.93  0.9860     0.9872  0.0140     0.0128     0.4671         0.4665
    200   3.17    12.41  0.9858     0.9865  0.0142     0.0135     0.4842         0.4932
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, False, True], 'betas': None}-env-04-04-02:33 + .csv/.out/.cpt
