  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    121   3.20   101.59  0.9872     0.9870  0.0128     0.0130     0.1754         0.1766
    122   3.20    98.09  0.9873     0.9873  0.0127     0.0127     0.2299         0.2309
    123   3.19    96.19  0.9874     0.9871  0.0126     0.0129     0.2666         0.2677
    124   3.19    95.36  0.9873     0.9870  0.0127     0.0130     0.3065         0.3082
    125   3.19    94.95  0.9872     0.9872  0.0128     0.0128     0.3339         0.3350
    126   3.19    94.54  0.9874     0.9871  0.0126     0.0129     0.3514         0.3527
    127   3.19    93.73  0.9875     0.9873  0.0125     0.0127     0.3526         0.3541
    128   3.19    92.77  0.9874     0.9872  0.0126     0.0128     0.3525         0.3539
    129   3.19    91.38  0.9873     0.9872  0.0127     0.0128     0.3428         0.3439
    130   3.18    89.83  0.9875     0.9873  0.0125     0.0127     0.3310         0.3322
    131   3.19    88.05  0.9874     0.9874  0.0126     0.0126     0.3274         0.3279
    132   3.19    86.14  0.9875     0.9874  0.0125     0.0126     0.3192         0.3202
    133   3.18    84.04  0.9876     0.9876  0.0124     0.0124     0.3058         0.3079
    134   3.19    81.98  0.9874     0.9875  0.0126     0.0125     0.2915         0.2930
    135   3.19    79.97  0.9876     0.9875  0.0124     0.0125     0.2827         0.2840
    136   3.18    78.64  0.9878     0.9877  0.0122     0.0123     0.2787         0.2798
    137   3.19    76.60  0.9874     0.9875  0.0126     0.0125     0.2657         0.2678
    138   3.18    75.11  0.9876     0.9875  0.0124     0.0125     0.2713         0.2714
    139   3.18    73.44  0.9872     0.9872  0.0128     0.0128     0.2674         0.2690
    140   3.18    71.54  0.9873     0.9875  0.0127     0.0125     0.2665         0.2682
    141   3.18    69.70  0.9877     0.9873  0.0123     0.0127     0.2646         0.2661
    142   3.18    68.49  0.9874     0.9873  0.0126     0.0127     0.2653         0.2663
    143   3.18    66.76  0.9878     0.9875  0.0122     0.0125     0.2871         0.2886
    144   3.18    64.65  0.9876     0.9883  0.0124     0.0117     0.2841         0.2851
    145   3.18    63.69  0.9882     0.9883  0.0118     0.0117     0.3169         0.3170
    146   3.17    67.43  0.9875     0.9870  0.0125     0.0130     0.2734         0.2742
    147   3.17    68.20  0.9872     0.9880  0.0128     0.0120     0.2888         0.2906
    148   3.18    67.08  0.9882     0.9882  0.0118     0.0118     0.3065         0.3084
    149   3.18    65.87  0.9881     0.9877  0.0119     0.0123     0.3223         0.3224
    150   3.18    65.00  0.9877     0.9880  0.0123     0.0120     0.3248         0.3253
    151   3.18    64.26  0.9881     0.9881  0.0119     0.0119     0.3220         0.3218
    152   3.18    63.78  0.9882     0.9883  0.0118     0.0117     0.3345         0.3360
    153   3.18    63.29  0.9880     0.9878  0.0120     0.0122     0.3415         0.3434
    154   3.18    62.59  0.9881     0.9885  0.0119     0.0115     0.3374         0.3385
    155   3.18    62.11  0.9880     0.9882  0.0120     0.0118     0.3483         0.3498
    156   3.18    61.55  0.9878     0.9880  0.0122     0.0120     0.3527         0.3545
    157   3.18    61.07  0.9883     0.9881  0.0117     0.0119     0.3567         0.3571
    158   3.17    60.40  0.9881     0.9878  0.0119     0.0122     0.3664         0.3665
    159   3.18    59.86  0.9874     0.9881  0.0126     0.0119     0.3659         0.3668
    160   3.18    59.12  0.9874     0.9885  0.0126     0.0115     0.3801         0.3811
    161   3.17    58.68  0.9879     0.9884  0.0121     0.0116     0.3849         0.3841
    162   3.17    58.07  0.9882     0.9883  0.0118     0.0117     0.3855         0.3861
    163   3.17    57.50  0.9876     0.9880  0.0124     0.0120     0.3986         0.3999
    164   3.17    57.14  0.9881     0.9882  0.0119     0.0118     0.3953         0.3967
    165   3.17    56.37  0.9881     0.9876  0.0119     0.0124     0.4101         0.4108
    166   3.17    56.04  0.9880     0.9880  0.0120     0.0120     0.4198         0.4210
    167   3.17    55.20  0.9882     0.9879  0.0118     0.0121     0.4106         0.4110
    168   3.17    54.91  0.9874     0.9883  0.0126     0.0117     0.4140         0.4140
    169   3.17    55.27  0.9879     0.9883  0.0121     0.0117     0.4313         0.4314
    170   3.15    59.43  0.9854     0.9856  0.0146     0.0144     0.3263         0.3264
    171   3.18    60.57  0.9886     0.9885  0.0114     0.0115     0.3312         0.3324
    172   3.18    59.28  0.9884     0.9886  0.0116     0.0114     0.3603         0.3620
    173   3.18    58.49  0.9882     0.9885  0.0118     0.0115     0.3675         0.3681
    174   3.17    57.67  0.9881     0.9884  0.0119     0.0116     0.3895         0.3901
    175   3.17    57.02  0.9883     0.9886  0.0117     0.0114     0.3940         0.3955
    176   3.17    56.38  0.9879     0.9881  0.0121     0.0119     0.4133         0.4155
    177   3.17    56.12  0.9878     0.9880  0.0122     0.0120     0.4140         0.4145
    178   3.17    55.72  0.9877     0.9879  0.0123     0.0121     0.4326         0.4349
    179   3.17    55.43  0.9880     0.9883  0.0120     0.0117     0.4327         0.4350
    180   3.17    54.99  0.9883     0.9883  0.0117     0.0117     0.4437         0.4461
    181   3.17    54.86  0.9882     0.9881  0.0118     0.0119     0.4511         0.4540
    182   3.17    54.60  0.9885     0.9881  0.0115     0.0119     0.4469         0.4491
    183   3.17    54.22  0.9881     0.9884  0.0119     0.0116     0.4596         0.4621
    184   3.17    53.91  0.9886     0.9885  0.0114     0.0115     0.4530         0.4542
    185   3.17    54.01  0.9881     0.9882  0.0119     0.0118     0.4724         0.4741
    186   3.17    53.47  0.9879     0.9885  0.0121     0.0115     0.4639         0.4658
