  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    117   3.19    32.01      49.78  0.9858     0.9860  0.0142     0.0140     0.4748         0.5814
    118   3.20    28.25      46.40  0.9856     0.9858  0.0144     0.0142     0.4810         0.5995
    119   3.20    28.32      46.30  0.9859     0.9858  0.0141     0.0142     0.4931         0.6031
    120   3.20    28.51      46.74  0.9867     0.9870  0.0133     0.0130     0.4958         0.5970
    121   3.20    31.23      47.38  0.9870     0.9868  0.0130     0.0132     0.4713         0.5782
    122   3.20    29.78      46.99  0.9859     0.9862  0.0141     0.0138     0.4738         0.5821
    123   3.20    31.00      47.11  0.9865     0.9867  0.0135     0.0133     0.4785         0.5824
    124   3.20    28.69      46.22  0.9863     0.9865  0.0137     0.0135     0.4830         0.5955
    125   3.20    27.80      46.24  0.9859     0.9867  0.0141     0.0133     0.4766         0.5957
    126   3.20    30.66      46.02  0.9871     0.9870  0.0129     0.0130     0.4739         0.5752
    127   3.20    28.61      45.56  0.9864     0.9866  0.0136     0.0134     0.4701         0.5780
    128   3.20    27.54      46.00  0.9861     0.9865  0.0139     0.0135     0.4796         0.5943
    129   3.20    32.13      45.87  0.9866     0.9870  0.0134     0.0130     0.4838         0.5702
    130   3.21    27.66      45.26  0.9880     0.9878  0.0120     0.0122     0.4958         0.6040
    131   3.19    33.05      46.14  0.9871     0.9871  0.0129     0.0129     0.4945         0.5826
    132   3.20    32.86      45.45  0.9865     0.9871  0.0135     0.0129     0.4718         0.5592
    133   3.19    29.14      45.15  0.9856     0.9859  0.0144     0.0141     0.5013         0.6067
    134   3.19    28.07      44.23  0.9863     0.9865  0.0137     0.0135     0.4907         0.5993
    135   3.19    28.99      44.66  0.9859     0.9852  0.0141     0.0148     0.4869         0.5929
    136   3.19    28.30      44.31  0.9860     0.9858  0.0140     0.0142     0.5017         0.6037
    137   3.18    30.00      46.65  0.9846     0.9849  0.0154     0.0151     0.4686         0.5599
    138   3.19    29.21      44.82  0.9871     0.9865  0.0129     0.0135     0.4776         0.5852
    139   3.20    28.31      44.69  0.9866     0.9867  0.0134     0.0133     0.4832         0.5942
    140   3.20    28.30      44.47  0.9862     0.9868  0.0138     0.0132     0.4863         0.5955
    141   3.20    27.79      44.27  0.9864     0.9862  0.0136     0.0138     0.4806         0.5932
    142   3.20    26.69      43.35  0.9874     0.9875  0.0126     0.0125     0.4921         0.6014
    143   3.19    32.85      46.73  0.9861     0.9860  0.0139     0.0140     0.4905         0.5871
    144   3.20    26.94      43.55  0.9862     0.9859  0.0138     0.0141     0.5036         0.6219
    145   3.20    27.36      43.77  0.9861     0.9859  0.0139     0.0141     0.5101         0.6243
    146   3.20    27.57      44.26  0.9863     0.9865  0.0137     0.0135     0.5122         0.6207
    147   3.20    26.29      42.84  0.9857     0.9860  0.0143     0.0140     0.5093         0.6268
    148   3.20    29.03      43.83  0.9864     0.9865  0.0136     0.0135     0.4940         0.5994
    149   3.20    29.40      44.11  0.9867     0.9869  0.0133     0.0131     0.4912         0.5895
    150   3.19    29.14      43.54  0.9862     0.9863  0.0138     0.0137     0.4866         0.5975
    151   3.20    27.76      42.92  0.9866     0.9876  0.0134     0.0124     0.4954         0.6048
    152   3.20    27.72      42.97  0.9873     0.9867  0.0127     0.0133     0.4963         0.6076
    153   3.21    26.55      42.60  0.9861     0.9867  0.0139     0.0133     0.4891         0.6098
    154   3.21    26.57      43.22  0.9856     0.9863  0.0144     0.0137     0.4917         0.6022
    155   3.20    27.48      43.30  0.9867     0.9865  0.0133     0.0135     0.5036         0.6003
    156   3.19    29.78      44.01  0.9864     0.9859  0.0136     0.0141     0.5006         0.5830
    157   3.20    28.51      42.94  0.9863     0.9861  0.0137     0.0139     0.4901         0.5918
    158   3.19    26.52      42.97  0.9859     0.9863  0.0141     0.0137     0.5130         0.6090
    159   3.20    26.87      43.19  0.9868     0.9862  0.0132     0.0138     0.4889         0.6016
    160   3.20    27.58      43.03  0.9861     0.9866  0.0139     0.0134     0.5228         0.6181
    161   3.20    26.14      42.21  0.9861     0.9860  0.0139     0.0140     0.5097         0.6122
    162   3.19    31.68      45.49  0.9857     0.9856  0.0143     0.0144     0.5247         0.5924
    163   3.20    25.71      41.50  0.9854     0.9858  0.0146     0.0142     0.5052         0.6112
    164   3.20    26.38      41.76  0.9855     0.9855  0.0145     0.0145     0.5260         0.6328
    165   3.20    29.97      44.15  0.9863     0.9860  0.0137     0.0140     0.5434         0.6160
    166   3.20    27.66      42.99  0.9867     0.9868  0.0133     0.0132     0.4943         0.5987
    167   3.21    25.66      42.03  0.9867     0.9861  0.0133     0.0139     0.5216         0.6224
    168   3.19    25.12      41.34  0.9856     0.9851  0.0144     0.0149     0.5248         0.6383
    169   3.20    28.72      42.04  0.9862     0.9863  0.0138     0.0137     0.5043         0.5962
    170   3.20    26.87      42.82  0.9864     0.9872  0.0136     0.0128     0.5167         0.6182
    171   3.18    32.27      45.27  0.9868     0.9867  0.0132     0.0133     0.5150         0.6115
    172   3.19    26.11      42.12  0.9869     0.9862  0.0131     0.0138     0.5080         0.6278
    173   3.21    25.62      41.49  0.9876     0.9874  0.0124     0.0126     0.5131         0.6285
    174   3.20    25.80      41.38  0.9864     0.9870  0.0136     0.0130     0.5188         0.6256
    175   3.21    26.97      41.64  0.9881     0.9873  0.0119     0.0127     0.5021         0.6103
    176   3.21    26.18      41.24  0.9859     0.9866  0.0141     0.0134     0.5068         0.6114
    177   3.20    25.52      41.24  0.9869     0.9864  0.0131     0.0136     0.5172         0.6227
    178   3.20    27.03      41.69  0.9868     0.9864  0.0132     0.0136     0.5198         0.6143
    179   3.20    25.14      40.95  0.9863     0.9869  0.0137     0.0131     0.5174         0.6281
    180   3.21    24.92      40.96  0.9862     0.9865  0.0138     0.0135     0.5153         0.6345
    181   3.20    26.47      41.26  0.9868     0.9871  0.0132     0.0129     0.5073         0.6229
    182   3.20    25.52      40.66  0.9865     0.9863  0.0135     0.0137     0.4978         0.6199
    183   3.19    25.39      40.39  0.9856     0.9857  0.0144     0.0143     0.5002         0.6203
    184   3.19    27.98      42.09  0.9861     0.9861  0.0139     0.0139     0.5164         0.6125
    185   3.20    26.75      41.01  0.9867     0.9868  0.0133     0.0132     0.4992         0.6024
    186   3.20    25.92      40.99  0.9863     0.9870  0.0137     0.0130     0.5110         0.6145
    187   3.20    25.18      40.40  0.9871     0.9868  0.0129     0.0132     0.5038         0.6190
    188   3.20    25.44      40.84  0.9859     0.9858  0.0141     0.0142     0.5002         0.6214
