  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    120   3.18   126.75  0.9865     0.9868  0.0135     0.0132     0.5468         0.5487
    121   3.17   125.01  0.9863     0.9867  0.0137     0.0133     0.5459         0.5480
    122   3.18   122.22  0.9868     0.9871  0.0132     0.0129     0.5173         0.5180
    123   3.18   122.04  0.9870     0.9867  0.0130     0.0133     0.5327         0.5333
    124   3.18   121.27  0.9865     0.9870  0.0135     0.0130     0.5387         0.5402
    125   3.17   120.01  0.9870     0.9871  0.0130     0.0129     0.5455         0.5458
    126   3.17   118.43  0.9871     0.9873  0.0129     0.0127     0.5435         0.5447
    127   3.17   117.06  0.9871     0.9871  0.0129     0.0129     0.5380         0.5392
    128   3.17   115.55  0.9873     0.9876  0.0127     0.0124     0.5440         0.5445
    129   3.17   113.70  0.9872     0.9873  0.0128     0.0127     0.5418         0.5432
    130   3.17   111.81  0.9875     0.9872  0.0125     0.0128     0.5552         0.5549
    131   3.17   109.57  0.9874     0.9873  0.0126     0.0127     0.5495         0.5497
    132   3.17   107.92  0.9871     0.9872  0.0129     0.0128     0.5490         0.5499
    133   3.17   105.79  0.9877     0.9874  0.0123     0.0126     0.5574         0.5580
    134   3.17   103.36  0.9870     0.9873  0.0130     0.0127     0.5587         0.5598
    135   3.17   101.14  0.9872     0.9872  0.0128     0.0128     0.5478         0.5492
    136   3.17    98.89  0.9869     0.9874  0.0131     0.0126     0.5525         0.5529
    137   3.17    96.95  0.9875     0.9876  0.0125     0.0124     0.5338         0.5362
    138   3.17    95.47  0.9874     0.9877  0.0126     0.0123     0.5528         0.5536
    139   3.17    93.30  0.9871     0.9877  0.0129     0.0123     0.5489         0.5504
    140   3.17    92.06  0.9874     0.9875  0.0126     0.0125     0.5458         0.5466
    141   3.17    89.93  0.9876     0.9876  0.0124     0.0124     0.5501         0.5512
    142   3.17    88.16  0.9876     0.9873  0.0124     0.0127     0.5498         0.5522
    143   3.17    86.56  0.9875     0.9874  0.0125     0.0126     0.5549         0.5558
    144   3.16    85.20  0.9874     0.9874  0.0126     0.0126     0.5659         0.5665
    145   3.16    83.86  0.9875     0.9872  0.0125     0.0128     0.5673         0.5666
    146   3.18   118.95  0.9869     0.9871  0.0131     0.0129     0.2703         0.2705
    147   3.18   113.86  0.9867     0.9870  0.0133     0.0130     0.3222         0.3225
    148   3.18   110.17  0.9872     0.9872  0.0128     0.0128     0.3635         0.3645
    149   3.17   106.96  0.9870     0.9870  0.0130     0.0130     0.4045         0.4053
    150   3.17   103.37  0.9868     0.9870  0.0132     0.0130     0.4428         0.4418
    151   3.17   100.68  0.9868     0.9868  0.0132     0.0132     0.4759         0.4765
    152   3.17    98.49  0.9868     0.9868  0.0132     0.0132     0.5043         0.5061
    153   3.16    96.62  0.9870     0.9866  0.0130     0.0134     0.5226         0.5243
    154   3.16    95.24  0.9866     0.9871  0.0134     0.0129     0.5442         0.5444
    155   3.16    94.14  0.9874     0.9871  0.0126     0.0129     0.5527         0.5533
    156   3.16    93.19  0.9871     0.9871  0.0129     0.0129     0.5650         0.5645
    157   3.16    92.34  0.9869     0.9870  0.0131     0.0130     0.5761         0.5770
    158   3.16    91.45  0.9867     0.9868  0.0133     0.0132     0.5694         0.5702
    159   3.16    90.77  0.9875     0.9872  0.0125     0.0128     0.5775         0.5790
    160   3.16    90.14  0.9874     0.9872  0.0126     0.0128     0.5766         0.5788
    161   3.16    89.42  0.9873     0.9872  0.0127     0.0128     0.5779         0.5788
    162   3.16    88.79  0.9875     0.9873  0.0125     0.0127     0.5841         0.5844
    163   3.16    87.92  0.9872     0.9872  0.0128     0.0128     0.5943         0.5962
    164   3.16    87.02  0.9878     0.9869  0.0122     0.0131     0.5862         0.5865
    165   3.16    86.27  0.9872     0.9873  0.0128     0.0127     0.5840         0.5865
    166   3.16    85.56  0.9871     0.9874  0.0129     0.0126     0.5959         0.5962
    167   3.16    84.73  0.9873     0.9875  0.0127     0.0125     0.5997         0.6011
    168   3.16    84.11  0.9875     0.9876  0.0125     0.0124     0.5924         0.5929
    169   3.16    83.24  0.9875     0.9874  0.0125     0.0126     0.5960         0.5958
    170   3.16    82.46  0.9871     0.9876  0.0129     0.0124     0.5932         0.5941
    171   3.16    81.61  0.9876     0.9874  0.0124     0.0126     0.5944         0.5940
    172   3.15    80.86  0.9874     0.9875  0.0126     0.0125     0.5954         0.5948
    173   3.15    81.17  0.9873     0.9872  0.0127     0.0128     0.5949         0.5963
    174   3.15    79.87  0.9874     0.9875  0.0126     0.0125     0.5936         0.5959
    175   3.15    79.08  0.9872     0.9873  0.0128     0.0127     0.5956         0.5971
    176   3.15    78.50  0.9874     0.9876  0.0126     0.0124     0.6086         0.6079
    177   3.16    77.62  0.9873     0.9871  0.0127     0.0129     0.6023         0.6030
    178   3.15    77.01  0.9875     0.9875  0.0125     0.0125     0.6099         0.6093
    179   3.16    76.08  0.9872     0.9876  0.0128     0.0124     0.6043         0.6049
    180   3.16    75.65  0.9874     0.9880  0.0126     0.0120     0.6023         0.6035
    181   3.15    74.82  0.9876     0.9874  0.0124     0.0126     0.6125         0.6131
    182   3.16    74.53  0.9870     0.9876  0.0130     0.0124     0.5974         0.5976
    183   3.16    73.53  0.9875     0.9874  0.0125     0.0126     0.6099         0.6116
    184   3.15    73.03  0.9876     0.9875  0.0124     0.0125     0.6269         0.6290
    185   3.16    72.54  0.9876     0.9873  0.0124     0.0127     0.6263         0.6283
    186   3.15    71.96  0.9872     0.9875  0.0128     0.0125     0.6270         0.6288
    187   3.15    71.42  0.9874     0.9877  0.0126     0.0123     0.6211         0.6212
    188   3.15    71.09  0.9873     0.9874  0.0127     0.0126     0.6228         0.6231
    189   3.15    70.43  0.9872     0.9873  0.0128     0.0127     0.6375         0.6369
    190   3.15    69.83  0.9869     0.9877  0.0131     0.0123     0.6476         0.6470
    191   3.16    69.75  0.9872     0.9875  0.0128     0.0125     0.6365         0.6355
    192   3.15    69.14  0.9880     0.9876  0.0120     0.0124     0.6510         0.6521
    193   3.15    68.56  0.9875     0.9873  0.0125     0.0127     0.6490         0.6500
    194   3.15    68.21  0.9877     0.9873  0.0123     0.0127     0.6433         0.6447
    195   3.15    68.85  0.9872     0.9872  0.0128     0.0128     0.6358         0.6367
    196   3.15    68.13  0.9877     0.9871  0.0123     0.0129     0.6477         0.6478
    197   3.15    67.73  0.9872     0.9873  0.0128     0.0127     0.6603         0.6598
    198   3.14    67.05  0.9870     0.9875  0.0130     0.0125     0.6553         0.6579
    199   3.15    66.99  0.9872     0.9874  0.0128     0.0126     0.6434         0.6444
    200   3.15    66.74  0.9871     0.9876  0.0129     0.0124     0.6587         0.6587
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, False, True], 'betas': [1e-08, 1e-08, 1e-08]}-pwe-04-03-15:13 + .csv/.out/.cpt
