  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     96   3.10    13.13      12.44      11.60  0.9739     0.9776  0.0261     0.0224     0.1192         0.1193
     97   3.07    13.53      11.82      11.36  0.9702     0.9778  0.0298     0.0222     0.1326         0.1318
     98   3.06    12.85      11.89      11.32  0.9681     0.9750  0.0319     0.0250     0.1384         0.1401
     99   3.06    13.46      11.27      11.24  0.9676     0.9753  0.0324     0.0247     0.1478         0.1458
    100   3.10    13.96      12.36      11.60  0.9749     0.9786  0.0251     0.0214     0.1336         0.1325
    101   3.07    13.46      11.74      11.59  0.9718     0.9769  0.0282     0.0231     0.1377         0.1368
    102   3.06    13.82      12.60      11.54  0.9707     0.9750  0.0293     0.0250     0.1215         0.1207
    103   3.08    12.62      11.72      11.34  0.9700     0.9756  0.0300     0.0244     0.1297         0.1295
    104   3.05    13.42      11.59      11.48  0.9695     0.9746  0.0305     0.0254     0.1323         0.1323
    105   3.08    13.21      11.57      11.52  0.9725     0.9775  0.0275     0.0225     0.1338         0.1352
    106   3.06    13.38      11.76      11.52  0.9712     0.9762  0.0288     0.0238     0.1244         0.1241
    107   3.07    12.98      11.48      11.31  0.9704     0.9749  0.0296     0.0251     0.1248         0.1227
    108   3.08    13.47      11.30      11.36  0.9717     0.9764  0.0283     0.0236     0.1276         0.1265
    109   3.05    12.62      11.32      11.25  0.9680     0.9738  0.0320     0.0262     0.1218         0.1204
    110   3.07    13.46      12.02      11.36  0.9740     0.9767  0.0260     0.0233     0.1142         0.1119
    111   3.07    13.52      11.37      11.40  0.9701     0.9768  0.0299     0.0232     0.1190         0.1202
    112   3.07    13.05      11.20      11.44  0.9705     0.9757  0.0295     0.0243     0.1316         0.1323
    113   3.07    13.52      11.27      11.66  0.9721     0.9759  0.0279     0.0241     0.1236         0.1237
    114   3.07    13.05      11.09      11.28  0.9712     0.9761  0.0288     0.0239     0.1311         0.1287
    115   3.06    13.09      11.15      11.17  0.9703     0.9764  0.0297     0.0236     0.1307         0.1319
    116   3.06    13.01      11.17      11.57  0.9711     0.9755  0.0289     0.0245     0.1172         0.1164
    117   3.07    13.09      11.04      11.35  0.9724     0.9769  0.0276     0.0231     0.1173         0.1196
    118   3.07    12.72      11.25      11.25  0.9702     0.9766  0.0298     0.0234     0.1211         0.1188
    119   3.07    13.11      11.42      11.07  0.9706     0.9753  0.0294     0.0247     0.1253         0.1239
    120   3.08    12.71      10.96      11.08  0.9706     0.9768  0.0294     0.0232     0.1247         0.1236
    121   3.08    12.67      10.89      11.08  0.9715     0.9761  0.0285     0.0239     0.1231         0.1206
    122   3.07    12.88      11.56      10.96  0.9715     0.9776  0.0285     0.0224     0.1155         0.1137
    123   3.05    12.39      11.01      11.03  0.9708     0.9745  0.0292     0.0255     0.1240         0.1255
    124   3.08    13.59      11.04      11.18  0.9734     0.9766  0.0266     0.0234     0.1334         0.1328
    125   3.08    12.85      10.88      11.31  0.9727     0.9757  0.0273     0.0243     0.1295         0.1322
    126   3.06    12.52      10.83      11.13  0.9696     0.9769  0.0304     0.0231     0.1218         0.1207
    127   3.09    13.17      10.89      11.04  0.9743     0.9785  0.0257     0.0215     0.1318         0.1318
    128   3.10    13.73      11.43      11.21  0.9761     0.9795  0.0239     0.0205     0.1057         0.1054
    129   3.07    12.29      10.80      11.29  0.9732     0.9755  0.0268     0.0245     0.1206         0.1178
    130   3.06    12.41      10.74      11.08  0.9700     0.9768  0.0300     0.0232     0.1249         0.1229
    131   3.09    12.77      10.62      11.03  0.9718     0.9779  0.0282     0.0221     0.1246         0.1259
    132   3.06    12.45      10.70      10.98  0.9708     0.9761  0.0292     0.0239     0.1326         0.1304
    133   3.07    12.73      10.63      10.86  0.9727     0.9767  0.0273     0.0233     0.1308         0.1284
    134   3.07    12.73      10.92      11.14  0.9739     0.9767  0.0261     0.0233     0.1227         0.1236
    135   3.08    11.95      10.91      11.00  0.9729     0.9769  0.0271     0.0231     0.1242         0.1227
    136   3.07    11.75      10.39      10.87  0.9715     0.9765  0.0285     0.0235     0.1368         0.1354
    137   3.04    12.26      10.45      10.94  0.9686     0.9736  0.0314     0.0264     0.1437         0.1438
    138   3.08    12.44      10.52      11.01  0.9719     0.9779  0.0281     0.0221     0.1269         0.1253
    139   3.07    12.24      10.85      11.17  0.9728     0.9774  0.0272     0.0226     0.1118         0.1122
    140   3.08    12.20      10.33      11.00  0.9721     0.9779  0.0279     0.0221     0.1353         0.1358
    141   3.07    12.28      10.51      11.08  0.9735     0.9786  0.0265     0.0214     0.1172         0.1175
    142   3.08    11.91      10.34      10.90  0.9736     0.9782  0.0264     0.0218     0.1309         0.1316
    143   3.10    12.33      10.54      11.09  0.9753     0.9804  0.0247     0.0196     0.1245         0.1242
    144   3.07    12.20      10.47      10.79  0.9716     0.9784  0.0284     0.0216     0.1241         0.1255
    145   3.09    12.15      10.47      11.06  0.9754     0.9784  0.0246     0.0216     0.1254         0.1245
    146   3.09    12.20      10.41      11.16  0.9735     0.9789  0.0265     0.0211     0.1178         0.1205
    147   3.09    11.74      10.40      10.83  0.9722     0.9790  0.0278     0.0210     0.1215         0.1182
    148   3.06    12.29      10.40      10.90  0.9727     0.9777  0.0273     0.0223     0.1218         0.1196
    149   3.09    12.16      10.50      10.79  0.9748     0.9784  0.0252     0.0216     0.1165         0.1161
    150   3.09    11.85      10.47      11.10  0.9742     0.9789  0.0258     0.0211     0.1229         0.1201
    151   3.07    11.90      10.25      10.92  0.9717     0.9771  0.0283     0.0229     0.1250         0.1258
    152   3.07    11.88      10.09      10.94  0.9724     0.9766  0.0276     0.0234     0.1324         0.1322
    153   3.10    12.18      10.47      10.79  0.9757     0.9792  0.0243     0.0208     0.1258         0.1273
    154   3.07    11.41      10.16      10.84  0.9700     0.9747  0.0300     0.0253     0.1261         0.1275
    155   3.08    12.29      10.02      10.73  0.9733     0.9787  0.0267     0.0213     0.1303         0.1306
    156   3.07    11.74      10.12      10.98  0.9714     0.9771  0.0286     0.0229     0.1211         0.1205
    157   3.09    12.00      10.26      10.95  0.9726     0.9782  0.0274     0.0218     0.1199         0.1171
    158   3.07    11.78      10.18      10.85  0.9716     0.9770  0.0284     0.0230     0.1325         0.1325
    159   3.06    12.15      10.05      10.80  0.9719     0.9774  0.0281     0.0226     0.1332         0.1309
    160   3.08    12.28      10.26      10.74  0.9741     0.9792  0.0259     0.0208     0.1167         0.1162
    161   3.08    11.86      10.21      10.68  0.9739     0.9785  0.0261     0.0215     0.1288         0.1292
    162   3.08    11.87      10.29      10.85  0.9740     0.9781  0.0260     0.0219     0.1234         0.1244
    163   3.07    11.69       9.86      10.77  0.9703     0.9761  0.0297     0.0239     0.1342         0.1362
    164   3.08    11.47       9.99      10.81  0.9734     0.9779  0.0266     0.0221     0.1235         0.1249
    165   3.07    11.76      10.05      10.71  0.9718     0.9768  0.0282     0.0232     0.1332         0.1325
    166   3.08    11.99       9.98      10.82  0.9714     0.9777  0.0286     0.0223     0.1419         0.1412
    167   3.07    11.75      10.08      10.82  0.9716     0.9777  0.0284     0.0223     0.1219         0.1212
    168   3.09    12.07       9.95      10.75  0.9734     0.9784  0.0266     0.0216     0.1318         0.1325
    169   3.08    11.68      10.05      10.73  0.9745     0.9794  0.0255     0.0206     0.1288         0.1298
    170   3.07    11.51      10.01      10.84  0.9733     0.9778  0.0267     0.0222     0.1263         0.1278
    171   3.09    12.25      10.05      10.85  0.9759     0.9797  0.0241     0.0203     0.1309         0.1313
    172   3.08    11.60       9.84      10.71  0.9715     0.9776  0.0285     0.0224     0.1288         0.1299
    173   3.06    11.36       9.87      10.71  0.9697     0.9764  0.0303     0.0236     0.1251         0.1246
    174   3.08    11.82      10.05      10.73  0.9743     0.9785  0.0257     0.0215     0.1223         0.1232
    175   3.07    11.62       9.77      10.56  0.9727     0.9799  0.0273     0.0201     0.1339         0.1327
    176   3.07    11.93       9.95      10.69  0.9740     0.9782  0.0260     0.0218     0.1224         0.1237
    177   3.06    11.18       9.81      10.73  0.9695     0.9756  0.0305     0.0244     0.1265         0.1237
    178   3.08    12.08      10.22      10.70  0.9732     0.9793  0.0268     0.0207     0.1225         0.1220
    179   3.07    11.53       9.88      10.87  0.9709     0.9761  0.0291     0.0239     0.1278         0.1257
    180   3.06    11.85      10.16      10.60  0.9723     0.9772  0.0277     0.0228     0.1228         0.1220
    181   3.07    11.83       9.93      10.73  0.9730     0.9777  0.0270     0.0223     0.1272         0.1263
    182   3.06    11.57       9.62      10.68  0.9706     0.9753  0.0294     0.0247     0.1398         0.1386
