  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    121   3.21   414.63     266.15     219.22  0.9869     0.9870  0.0131     0.0130     0.3342         0.3812
    122   3.21   410.30     267.93     214.74  0.9856     0.9858  0.0144     0.0142     0.3202         0.3573
    123   3.19   399.74     263.65     214.30  0.9857     0.9858  0.0143     0.0142     0.3244         0.3665
    124   3.19   488.39     270.49     215.56  0.9842     0.9842  0.0158     0.0158     0.3459         0.3943
    125   3.19   470.59     270.32     213.77  0.9842     0.9845  0.0158     0.0155     0.3379         0.3766
    126   3.20   424.22     257.40     215.41  0.9856     0.9857  0.0144     0.0143     0.3401         0.3924
    127   3.21   457.03     264.15     211.50  0.9863     0.9865  0.0137     0.0135     0.3302         0.3745
    128   3.20   406.84     253.91     218.12  0.9841     0.9843  0.0159     0.0157     0.3390         0.3933
    129   3.20   453.05     262.91     211.12  0.9860     0.9863  0.0140     0.0137     0.3112         0.3516
    130   3.21   416.66     258.69     209.21  0.9865     0.9866  0.0135     0.0134     0.3115         0.3575
    131   3.21   376.78     251.13     213.03  0.9871     0.9867  0.0129     0.0133     0.3220         0.3718
    132   3.20   420.85     256.97     205.96  0.9859     0.9856  0.0141     0.0144     0.2941         0.3443
    133   3.20   398.74     252.63     208.78  0.9844     0.9844  0.0156     0.0156     0.3154         0.3693
    134   3.20   404.35     256.53     210.23  0.9845     0.9846  0.0155     0.0154     0.2921         0.3386
    135   3.20   359.13     250.71     208.37  0.9854     0.9855  0.0146     0.0145     0.2974         0.3474
    136   3.20   427.79     261.63     206.30  0.9844     0.9848  0.0156     0.0152     0.3040         0.3586
    137   3.19   419.99     255.12     206.21  0.9854     0.9853  0.0146     0.0147     0.3085         0.3654
    138   3.20   383.44     246.71     208.59  0.9856     0.9856  0.0144     0.0144     0.3144         0.3745
    139   3.19   364.14     242.92     210.90  0.9857     0.9857  0.0143     0.0143     0.3093         0.3820
    140   3.20   354.61     242.81     204.15  0.9851     0.9848  0.0149     0.0152     0.2877         0.3491
    141   3.20   379.18     245.63     204.46  0.9861     0.9860  0.0139     0.0140     0.2988         0.3614
    142   3.20   337.79     238.48     203.37  0.9866     0.9868  0.0134     0.0132     0.2905         0.3484
