  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    139   3.19    57.54      77.72  0.9854     0.9859  0.0146     0.0141     0.3125         0.3741
    140   3.19    61.18      78.06  0.9848     0.9853  0.0152     0.0147     0.2998         0.3592
    141   3.19    57.52      76.34  0.9849     0.9855  0.0151     0.0145     0.3103         0.3724
    142   3.20    57.51      76.63  0.9853     0.9855  0.0147     0.0145     0.3137         0.3863
    143   3.19    55.75      77.63  0.9856     0.9858  0.0144     0.0142     0.3180         0.3815
    144   3.19    53.45      76.98  0.9860     0.9859  0.0140     0.0141     0.3201         0.3889
    145   3.20    54.15      76.24  0.9858     0.9860  0.0142     0.0140     0.3223         0.3922
    146   3.19    52.07      76.22  0.9855     0.9856  0.0145     0.0144     0.3188         0.3921
    147   3.19    53.83      76.88  0.9870     0.9874  0.0130     0.0126     0.3163         0.3867
    148   3.21    59.90      77.61  0.9863     0.9864  0.0137     0.0136     0.2984         0.3565
    149   3.20    59.05      77.09  0.9868     0.9869  0.0132     0.0131     0.3162         0.3744
    150   3.19    61.68      76.21  0.9858     0.9862  0.0142     0.0138     0.3057         0.3631
    151   3.20    54.46      76.43  0.9862     0.9863  0.0138     0.0137     0.3051         0.3708
    152   3.20    57.35      74.80  0.9859     0.9865  0.0141     0.0135     0.3095         0.3673
    153   3.20    51.66      75.76  0.9868     0.9868  0.0132     0.0132     0.3184         0.3833
    154   3.20    52.82      74.14  0.9860     0.9861  0.0140     0.0139     0.3100         0.3776
    155   3.20    50.38      74.29  0.9862     0.9864  0.0138     0.0136     0.3212         0.3912
    156   3.20    49.34      74.48  0.9859     0.9858  0.0141     0.0142     0.3247         0.3933
    157   3.20    50.92      73.49  0.9863     0.9865  0.0137     0.0135     0.3186         0.3892
    158   3.20    49.65      73.35  0.9870     0.9871  0.0130     0.0129     0.3372         0.4086
    159   3.20    48.58      73.58  0.9861     0.9865  0.0139     0.0135     0.3235         0.4081
    160   3.20    49.76      73.38  0.9867     0.9865  0.0133     0.0135     0.3191         0.3920
    161   3.20    49.63      73.61  0.9857     0.9860  0.0143     0.0140     0.3310         0.4069
    162   3.20    51.23      72.90  0.9857     0.9857  0.0143     0.0143     0.3245         0.3949
    163   3.20    48.24      72.94  0.9865     0.9869  0.0135     0.0131     0.3286         0.4044
    164   3.20    51.78      72.73  0.9862     0.9863  0.0138     0.0137     0.3291         0.3978
    165   3.20    51.00      71.54  0.9861     0.9862  0.0139     0.0138     0.3337         0.3967
    166   3.20    52.29      72.44  0.9860     0.9861  0.0140     0.0139     0.3265         0.4044
    167   3.20    47.97      73.65  0.9871     0.9871  0.0129     0.0129     0.3377         0.4141
    168   3.20    59.62      77.29  0.9856     0.9862  0.0144     0.0138     0.3031         0.3736
    169   3.20    50.11      72.89  0.9857     0.9859  0.0143     0.0141     0.3250         0.3965
    170   3.20    47.83      72.41  0.9855     0.9859  0.0145     0.0141     0.3292         0.4138
    171   3.20    51.89      73.48  0.9873     0.9872  0.0127     0.0128     0.3285         0.4012
    172   3.19    49.06      72.48  0.9864     0.9867  0.0136     0.0133     0.3286         0.4064
    173   3.19    51.46      72.00  0.9868     0.9862  0.0132     0.0138     0.3348         0.4059
    174   3.20    49.26      72.22  0.9865     0.9862  0.0135     0.0138     0.3429         0.4213
    175   3.20    78.95      77.60  0.9868     0.9868  0.0132     0.0132     0.3027         0.3319
    176   3.20    48.80      71.56  0.9868     0.9869  0.0132     0.0131     0.3372         0.4137
    177   3.20    51.99      71.60  0.9864     0.9866  0.0136     0.0134     0.3268         0.3961
    178   3.20    52.85      71.34  0.9870     0.9869  0.0130     0.0131     0.3401         0.4015
    179   3.20    46.74      70.77  0.9862     0.9862  0.0138     0.0138     0.3426         0.4305
    180   3.20    49.80      71.61  0.9857     0.9854  0.0143     0.0146     0.3245         0.3950
    181   3.20    46.27      71.80  0.9864     0.9863  0.0136     0.0137     0.3322         0.4159
    182   3.20    46.20      71.05  0.9869     0.9871  0.0131     0.0129     0.3362         0.4207
    183   3.20    44.90      71.21  0.9868     0.9867  0.0132     0.0133     0.3347         0.4248
    184   3.20    45.17      70.03  0.9862     0.9861  0.0138     0.0139     0.3468         0.4282
    185   3.19    47.86      70.24  0.9864     0.9862  0.0136     0.0138     0.3352         0.4203
    186   3.19    46.06      69.85  0.9862     0.9866  0.0138     0.0134     0.3355         0.4194
    187   3.19    45.45      69.80  0.9865     0.9865  0.0135     0.0135     0.3438         0.4264
    188   3.19    44.18      70.14  0.9858     0.9859  0.0142     0.0141     0.3405         0.4339
    189   3.19    46.48      70.23  0.9860     0.9861  0.0140     0.0139     0.3385         0.4195
    190   3.20    44.53      70.02  0.9859     0.9856  0.0141     0.0144     0.3454         0.4330
    191   3.20    46.16      69.22  0.9869     0.9870  0.0131     0.0130     0.3472         0.4257
    192   3.19    45.13      70.49  0.9855     0.9861  0.0145     0.0139     0.3377         0.4228
    193   3.20    45.94      68.82  0.9867     0.9863  0.0133     0.0137     0.3395         0.4196
    194   3.19    44.73      69.42  0.9856     0.9859  0.0144     0.0141     0.3477         0.4280
    195   3.19    45.87      69.53  0.9862     0.9869  0.0138     0.0131     0.3447         0.4264
    196   3.19    43.68      69.20  0.9867     0.9864  0.0133     0.0136     0.3578         0.4494
    197   3.19    45.28      68.34  0.9868     0.9870  0.0132     0.0130     0.3511         0.4389
    198   3.19    43.41      68.19  0.9857     0.9860  0.0143     0.0140     0.3540         0.4450
    199   3.20    42.93      68.13  0.9869     0.9870  0.0131     0.0130     0.3596         0.4499
    200   3.19    44.17      68.38  0.9865     0.9865  0.0135     0.0135     0.3581         0.4441
    201   3.19    44.37      69.52  0.9865     0.9864  0.0135     0.0136     0.3615         0.4581
    202   3.19    43.86      67.72  0.9863     0.9867  0.0137     0.0133     0.3578         0.4428
    203   3.20    45.64      68.95  0.9866     0.9867  0.0134     0.0133     0.3492         0.4253
    204   3.20    47.03      68.43  0.9870     0.9868  0.0130     0.0132     0.3525         0.4349
    205   3.19    44.27      67.66  0.9865     0.9864  0.0135     0.0136     0.3699         0.4544
    206   3.19    49.23      68.35  0.9860     0.9866  0.0140     0.0134     0.3551         0.4293
    207   3.19    43.28      68.85  0.9860     0.9862  0.0140     0.0138     0.3513         0.4440
    208   3.18    42.62      68.33  0.9853     0.9852  0.0147     0.0148     0.3492         0.4475
    209   3.20    43.88      67.21  0.9864     0.9864  0.0136     0.0136     0.3607         0.4430
    210   3.19    42.64      67.47  0.9864     0.9861  0.0136     0.0139     0.3553         0.4482
    211   3.19    42.77      67.32  0.9862     0.9863  0.0138     0.0137     0.3576         0.4481
    212   3.19    46.36      67.20  0.9863     0.9864  0.0137     0.0136     0.3467         0.4282
    213   3.20    44.60      66.88  0.9867     0.9867  0.0133     0.0133     0.3583         0.4474
    214   3.19    42.67      67.56  0.9856     0.9856  0.0144     0.0144     0.3565         0.4472
    215   3.19    45.80      67.63  0.9856     0.9860  0.0144     0.0140     0.3352         0.4214
    216   3.19    41.85      67.15  0.9859     0.9859  0.0141     0.0141     0.3572         0.4496
    217   3.19    42.77      67.49  0.9860     0.9860  0.0140     0.0140     0.3440         0.4453
    218   3.19    44.21      66.92  0.9865     0.9863  0.0135     0.0137     0.3605         0.4501
    219   3.19    46.09      67.06  0.9862     0.9861  0.0138     0.0139     0.3513         0.4376
    220   3.19    45.23      66.67  0.9861     0.9861  0.0139     0.0139     0.3544         0.4385
    221   3.19    46.75      67.18  0.9862     0.9864  0.0138     0.0136     0.3502         0.4309
    222   3.19    45.53      67.25  0.9852     0.9851  0.0148     0.0149     0.3488         0.4291
    223   3.19    44.68      67.56  0.9858     0.9861  0.0142     0.0139     0.3382         0.4292
    224   3.19    42.32      67.55  0.9863     0.9864  0.0137     0.0136     0.3546         0.4459
    225   3.20    42.12      67.45  0.9868     0.9870  0.0132     0.0130     0.3553         0.4507
    226   3.19    41.70      66.72  0.9863     0.9863  0.0137     0.0137     0.3618         0.4577
    227   3.18    43.02      66.72  0.9856     0.9855  0.0144     0.0145     0.3613         0.4583
    228   3.19    41.43      66.58  0.9864     0.9858  0.0136     0.0142     0.3599         0.4642
    229   3.19    48.09      67.10  0.9855     0.9854  0.0145     0.0146     0.3592         0.4350
    230   3.19    41.02      66.81  0.9861     0.9860  0.0139     0.0140     0.3582         0.4603
    231   3.19    41.48      66.06  0.9863     0.9860  0.0137     0.0140     0.3590         0.4637
    232   3.19    42.07      66.03  0.9862     0.9860  0.0138     0.0140     0.3610         0.4545
    233   3.19    40.38      66.51  0.9855     0.9859  0.0145     0.0141     0.3645         0.4647
    234   3.19    40.79      66.20  0.9865     0.9868  0.0135     0.0132     0.3593         0.4620
