  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     83   3.21   244.85     148.89      64.53  0.9855     0.9864  0.0145     0.0136     0.1340         0.1386
     84   3.20   200.13     110.07      62.42  0.9856     0.9857  0.0144     0.0143     0.1999         0.2170
     85   3.19   199.26     112.80      61.94  0.9843     0.9839  0.0157     0.0161     0.2077         0.2242
     86   3.19   245.94     109.16      58.82  0.9842     0.9842  0.0158     0.0158     0.2120         0.2287
     87   3.22   211.11     110.58      60.41  0.9862     0.9864  0.0138     0.0136     0.2020         0.2141
     88   3.20   202.20     110.74      59.61  0.9844     0.9846  0.0156     0.0154     0.2227         0.2391
     89   3.21   204.53     109.30      61.02  0.9855     0.9856  0.0145     0.0144     0.1992         0.2125
     90   3.21   194.05     108.32      60.97  0.9854     0.9855  0.0146     0.0145     0.2053         0.2175
     91   3.20   181.62     104.30      59.38  0.9844     0.9847  0.0156     0.0153     0.2084         0.2262
     92   3.19   203.18     111.65      57.44  0.9837     0.9836  0.0163     0.0164     0.2011         0.2126
     93   3.20   207.96     114.59      62.18  0.9850     0.9851  0.0150     0.0149     0.1927         0.2084
     94   3.19   217.13     107.09      58.00  0.9827     0.9834  0.0173     0.0166     0.2009         0.2203
     95   3.21   179.51     103.82      59.10  0.9861     0.9861  0.0139     0.0139     0.2103         0.2302
     96   3.21   179.15     107.37      58.42  0.9858     0.9860  0.0142     0.0140     0.1956         0.2159
     97   3.21   191.39     110.53      58.35  0.9850     0.9853  0.0150     0.0147     0.1958         0.2077
     98   3.21   181.10     100.68      58.32  0.9854     0.9853  0.0146     0.0147     0.2177         0.2325
     99   3.21   185.37     103.50      58.54  0.9852     0.9845  0.0148     0.0155     0.1945         0.2129
    100   3.21   219.07     119.52      55.01  0.9867     0.9874  0.0133     0.0126     0.1729         0.1820
    101   3.21   173.66     109.86      58.04  0.9860     0.9860  0.0140     0.0140     0.1880         0.2060
    102   3.19   203.18     125.01      58.67  0.9831     0.9831  0.0169     0.0169     0.1642         0.1724
    103   3.20   169.18     102.70      58.51  0.9843     0.9843  0.0157     0.0157     0.2034         0.2219
    104   3.19   179.81     102.23      58.06  0.9836     0.9842  0.0164     0.0158     0.2138         0.2360
    105   3.21   162.53      98.95      57.20  0.9865     0.9864  0.0135     0.0136     0.2164         0.2354
