  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    192   3.20   164.70     213.95  0.9887     0.9883  0.0113     0.0117     0.4990         0.5418
    193   3.20   164.09     211.98  0.9887     0.9887  0.0113     0.0113     0.4921         0.5392
    194   3.20   172.93     207.61  0.9880     0.9880  0.0120     0.0120     0.4722         0.5136
    195   3.19   163.89     208.43  0.9879     0.9880  0.0121     0.0120     0.4885         0.5322
    196   3.20   158.83     207.54  0.9880     0.9881  0.0120     0.0119     0.4910         0.5402
    197   3.20   157.82     204.68  0.9884     0.9885  0.0116     0.0115     0.4842         0.5369
    198   3.19   154.26     204.03  0.9874     0.9874  0.0126     0.0126     0.4884         0.5421
    199   3.20   155.71     203.67  0.9881     0.9882  0.0119     0.0118     0.4875         0.5402
    200   3.20   160.98     199.67  0.9884     0.9881  0.0116     0.0119     0.4758         0.5241
    201   3.20   155.80     199.79  0.9880     0.9878  0.0120     0.0122     0.4819         0.5363
    202   3.20   157.74     197.86  0.9885     0.9885  0.0115     0.0115     0.4568         0.5048
    203   3.19   154.53     197.70  0.9877     0.9876  0.0123     0.0124     0.4788         0.5302
    204   3.19   150.63     197.19  0.9876     0.9880  0.0124     0.0120     0.4716         0.5351
    205   3.20   148.02     194.51  0.9885     0.9886  0.0115     0.0114     0.4789         0.5361
    206   3.19   149.18     193.02  0.9880     0.9879  0.0120     0.0121     0.4852         0.5421
    207   3.20   146.69     191.89  0.9881     0.9882  0.0119     0.0118     0.4788         0.5373
    208   3.20   142.72     190.71  0.9886     0.9886  0.0114     0.0114     0.4853         0.5480
    209   3.20   145.68     189.45  0.9880     0.9881  0.0120     0.0119     0.4794         0.5372
    210   3.20   136.81     188.09  0.9873     0.9872  0.0127     0.0128     0.4869         0.5514
    211   3.19   142.43     186.11  0.9874     0.9875  0.0126     0.0125     0.4703         0.5242
    212   3.19   147.64     185.01  0.9870     0.9872  0.0130     0.0128     0.4548         0.5045
    213   3.20   141.56     187.00  0.9877     0.9878  0.0123     0.0122     0.4791         0.5407
    214   3.19   138.59     184.44  0.9875     0.9872  0.0125     0.0128     0.4859         0.5468
    215   3.19   136.15     183.11  0.9883     0.9881  0.0117     0.0119     0.4816         0.5418
    216   3.20   133.16     182.20  0.9880     0.9882  0.0120     0.0118     0.4846         0.5457
    217   3.20   131.94     180.79  0.9883     0.9882  0.0117     0.0118     0.4758         0.5435
    218   3.19   129.18     179.54  0.9879     0.9877  0.0121     0.0123     0.4722         0.5478
    219   3.19   136.66     177.13  0.9879     0.9880  0.0121     0.0120     0.4739         0.5362
    220   3.19   131.26     178.08  0.9877     0.9875  0.0123     0.0125     0.4801         0.5521
    221   3.19   135.24     177.37  0.9881     0.9882  0.0119     0.0118     0.4855         0.5539
    222   3.19   131.35     177.35  0.9883     0.9882  0.0117     0.0118     0.4906         0.5605
    223   3.19   129.37     176.24  0.9879     0.9885  0.0121     0.0115     0.4885         0.5585
