  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    180   3.14     9.02  0.9820     0.9862  0.0180     0.0138     0.5849         0.5906
    181   3.14     9.13  0.9826     0.9866  0.0174     0.0134     0.5755         0.5838
    182   3.14     9.26  0.9817     0.9865  0.0183     0.0135     0.6061         0.6120
    183   3.15     9.36  0.9827     0.9868  0.0173     0.0132     0.6049         0.6105
    184   3.16     9.19  0.9833     0.9870  0.0167     0.0130     0.6137         0.6238
    185   3.15     9.53  0.9834     0.9870  0.0166     0.0130     0.6467         0.6525
    186   3.17     9.11  0.9836     0.9866  0.0164     0.0134     0.6355         0.6410
    187   3.15     9.10  0.9828     0.9869  0.0172     0.0131     0.6329         0.6421
    188   3.15     9.13  0.9834     0.9863  0.0166     0.0137     0.6350         0.6427
    189   3.17     9.16  0.9840     0.9872  0.0160     0.0128     0.6497         0.6551
    190   3.17     9.20  0.9838     0.9861  0.0162     0.0139     0.6435         0.6510
    191   3.16     9.60  0.9833     0.9864  0.0167     0.0136     0.6261         0.6340
    192   3.15     9.31  0.9832     0.9865  0.0168     0.0135     0.6113         0.6202
    193   3.15     9.06  0.9814     0.9857  0.0186     0.0143     0.6006         0.6106
    194   3.16     9.22  0.9831     0.9867  0.0169     0.0133     0.6184         0.6265
    195   3.14     9.21  0.9833     0.9865  0.0167     0.0135     0.6355         0.6429
    196   3.14     9.18  0.9816     0.9862  0.0184     0.0138     0.6265         0.6343
    197   3.14     9.29  0.9816     0.9860  0.0184     0.0140     0.6246         0.6311
    198   3.14     9.33  0.9828     0.9860  0.0172     0.0140     0.6391         0.6464
    199   3.14     9.04  0.9821     0.9862  0.0179     0.0138     0.6548         0.6627
    200   3.14     9.34  0.9829     0.9861  0.0171     0.0139     0.6461         0.6543
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, False, True], 'betas': [0.01, 0.01, 0.01]}-thz-04-03-21:53 + .csv/.out/.cpt
