  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     98   2.85     4.45       6.00  0.9159     0.9797  0.0841     0.0203     0.5012         0.5548
     99   2.92     4.77       6.51  0.9291     0.9795  0.0709     0.0205     0.4274         0.4609
    100   2.88     4.54       6.11  0.9193     0.9793  0.0807     0.0207     0.4819         0.5259
    101   2.87     4.47       5.94  0.9192     0.9798  0.0808     0.0202     0.4223         0.4676
    102   2.89     4.60       6.08  0.9220     0.9789  0.0780     0.0211     0.3869         0.4270
    103   2.93     4.62       6.24  0.9317     0.9797  0.0683     0.0203     0.3725         0.4035
    104   2.90     4.72       6.31  0.9269     0.9807  0.0731     0.0193     0.4082         0.4434
    105   2.86     4.44       5.95  0.9146     0.9799  0.0854     0.0201     0.4223         0.4629
    106   2.88     4.51       6.02  0.9217     0.9795  0.0783     0.0205     0.3963         0.4350
    107   2.89     4.44       5.90  0.9209     0.9796  0.0791     0.0204     0.4493         0.4877
    108   2.88     4.47       6.02  0.9247     0.9795  0.0753     0.0205     0.5221         0.5716
    109   2.86     4.40       5.91  0.9146     0.9771  0.0854     0.0229     0.4836         0.5319
    110   2.90     4.58       6.14  0.9234     0.9808  0.0766     0.0192     0.4979         0.5430
    111   2.89     4.46       6.03  0.9218     0.9807  0.0782     0.0193     0.4201         0.4578
    112   2.92     4.45       6.05  0.9247     0.9817  0.0753     0.0183     0.4547         0.4988
    113   2.91     4.47       5.94  0.9227     0.9795  0.0773     0.0205     0.4282         0.4780
    114   2.91     4.49       5.98  0.9248     0.9815  0.0752     0.0185     0.4720         0.5209
    115   2.92     4.61       6.02  0.9306     0.9807  0.0694     0.0193     0.4718         0.5197
    116   2.88     4.47       5.93  0.9215     0.9811  0.0785     0.0189     0.4275         0.4679
    117   2.92     4.54       6.02  0.9265     0.9816  0.0735     0.0184     0.4638         0.5085
    118   2.91     4.58       5.97  0.9283     0.9786  0.0717     0.0214     0.4346         0.4800
    119   2.87     4.44       5.80  0.9189     0.9808  0.0811     0.0192     0.4898         0.5461
    120   2.93     4.56       6.12  0.9303     0.9806  0.0697     0.0194     0.4616         0.5074
    121   2.92     4.53       6.00  0.9298     0.9804  0.0702     0.0196     0.4870         0.5466
    122   2.87     4.36       5.82  0.9191     0.9789  0.0809     0.0211     0.4913         0.5441
    123   2.92     4.50       5.94  0.9304     0.9816  0.0696     0.0184     0.4730         0.5230
    124   2.90     4.55       5.94  0.9289     0.9797  0.0711     0.0203     0.4802         0.5347
    125   2.91     4.49       5.93  0.9283     0.9818  0.0717     0.0182     0.4743         0.5246
    126   2.89     4.42       5.87  0.9235     0.9789  0.0765     0.0211     0.4431         0.4963
    127   2.87     4.39       5.93  0.9200     0.9778  0.0800     0.0222     0.4217         0.4646
    128   2.87     4.42       5.83  0.9193     0.9800  0.0807     0.0200     0.4738         0.5256
    129   2.88     4.43       5.82  0.9209     0.9786  0.0791     0.0214     0.4538         0.5046
    130   2.91     4.34       6.04  0.9250     0.9795  0.0750     0.0205     0.4529         0.4994
    131   2.92     4.43       5.96  0.9276     0.9795  0.0724     0.0205     0.4668         0.5221
    132   2.87     4.36       5.82  0.9190     0.9798  0.0810     0.0202     0.4697         0.5162
    133   2.90     4.43       5.86  0.9262     0.9816  0.0738     0.0184     0.4386         0.4865
    134   2.88     4.33       5.78  0.9202     0.9799  0.0798     0.0201     0.4633         0.5146
    135   2.91     4.48       5.91  0.9293     0.9790  0.0707     0.0210     0.4405         0.4868
    136   2.91     4.42       5.79  0.9265     0.9795  0.0735     0.0205     0.4352         0.4825
    137   2.90     4.40       5.81  0.9254     0.9796  0.0746     0.0204     0.4383         0.4921
    138   2.89     4.35       5.72  0.9225     0.9802  0.0775     0.0198     0.4762         0.5311
    139   2.90     4.44       5.97  0.9275     0.9808  0.0725     0.0192     0.4702         0.5205
    140   2.90     4.41       5.82  0.9284     0.9791  0.0716     0.0209     0.4675         0.5211
    141   2.89     4.40       5.88  0.9226     0.9799  0.0774     0.0201     0.4536         0.5057
    142   2.87     4.26       5.74  0.9178     0.9793  0.0822     0.0207     0.4325         0.4810
    143   2.88     4.23       5.74  0.9190     0.9780  0.0810     0.0220     0.4738         0.5302
    144   2.90     4.44       5.86  0.9246     0.9793  0.0754     0.0207     0.4769         0.5268
    145   2.93     4.62       6.04  0.9322     0.9805  0.0678     0.0195     0.4187         0.4718
    146   2.91     4.42       5.72  0.9271     0.9806  0.0729     0.0194     0.4567         0.5095
    147   2.88     4.31       5.77  0.9233     0.9801  0.0767     0.0199     0.4204         0.4735
    148   2.91     4.30       5.78  0.9252     0.9814  0.0748     0.0186     0.4362         0.4821
    149   2.89     4.37       5.88  0.9233     0.9800  0.0767     0.0200     0.4411         0.4938
    150   2.91     4.48       5.80  0.9312     0.9805  0.0688     0.0195     0.4439         0.4999
    151   2.90     4.40       5.83  0.9249     0.9803  0.0751     0.0197     0.4479         0.5005
    152   2.92     4.40       5.77  0.9252     0.9818  0.0748     0.0182     0.4445         0.4979
    153   2.91     4.36       5.90  0.9284     0.9802  0.0716     0.0198     0.4672         0.5162
    154   2.92     4.43       5.85  0.9291     0.9822  0.0709     0.0178     0.4987         0.5537
    155   2.91     4.35       5.79  0.9297     0.9806  0.0703     0.0194     0.4776         0.5211
    156   2.91     4.43       5.87  0.9278     0.9807  0.0722     0.0193     0.4611         0.5117
    157   2.91     4.43       5.81  0.9289     0.9808  0.0711     0.0192     0.4788         0.5340
    158   2.92     4.37       5.84  0.9273     0.9797  0.0727     0.0203     0.4522         0.5103
    159   2.92     4.34       5.78  0.9282     0.9816  0.0718     0.0184     0.4688         0.5213
    160   2.90     4.44       5.77  0.9272     0.9803  0.0728     0.0197     0.4713         0.5245
    161   2.91     4.39       5.75  0.9265     0.9806  0.0735     0.0194     0.4433         0.4980
    162   2.91     4.28       5.72  0.9258     0.9795  0.0742     0.0205     0.4602         0.5123
    163   2.93     4.46       5.78  0.9300     0.9817  0.0700     0.0183     0.4810         0.5398
    164   2.91     4.35       5.68  0.9276     0.9808  0.0724     0.0192     0.4607         0.5170
    165   2.90     4.36       5.81  0.9250     0.9809  0.0750     0.0191     0.4736         0.5338
    166   2.91     4.39       5.79  0.9283     0.9799  0.0717     0.0201     0.4609         0.5124
    167   2.92     4.38       5.83  0.9321     0.9814  0.0679     0.0186     0.4720         0.5325
    168   2.92     4.38       5.77  0.9301     0.9815  0.0699     0.0185     0.4689         0.5248
    169   2.93     4.39       5.91  0.9333     0.9805  0.0667     0.0195     0.4689         0.5225
    170   2.93     4.44       5.81  0.9313     0.9816  0.0687     0.0184     0.4781         0.5365
    171   2.89     4.34       5.74  0.9248     0.9812  0.0752     0.0188     0.4830         0.5363
    172   2.92     4.35       5.74  0.9306     0.9801  0.0694     0.0199     0.4529         0.5091
    173   2.88     4.25       5.63  0.9226     0.9793  0.0774     0.0207     0.4609         0.5192
    174   2.90     4.34       5.68  0.9255     0.9802  0.0745     0.0198     0.4783         0.5356
    175   2.91     4.34       5.66  0.9267     0.9809  0.0733     0.0191     0.4612         0.5177
    176   2.89     4.29       5.73  0.9244     0.9799  0.0756     0.0201     0.4549         0.5127
    177   2.92     4.36       5.78  0.9277     0.9807  0.0723     0.0193     0.5123         0.5757
    178   2.90     4.30       5.62  0.9277     0.9798  0.0723     0.0202     0.5004         0.5643
    179   2.92     4.34       5.77  0.9314     0.9801  0.0686     0.0199     0.4746         0.5323
    180   2.91     4.35       5.75  0.9295     0.9805  0.0705     0.0195     0.4707         0.5337
    181   2.93     4.39       5.86  0.9319     0.9806  0.0681     0.0194     0.4802         0.5363
    182   2.93     4.35       5.74  0.9305     0.9813  0.0695     0.0187     0.4769         0.5343
    183   2.93     4.40       5.75  0.9319     0.9819  0.0681     0.0181     0.4878         0.5544
    184   2.91     4.34       5.70  0.9284     0.9784  0.0716     0.0216     0.4788         0.5399
    185   2.91     4.35       5.76  0.9278     0.9811  0.0722     0.0189     0.4868         0.5468
    186   2.92     4.27       5.72  0.9309     0.9795  0.0691     0.0205     0.4549         0.5105
    187   2.94     4.35       5.79  0.9343     0.9807  0.0657     0.0193     0.4632         0.5202
    188   2.91     4.27       5.62  0.9256     0.9797  0.0744     0.0203     0.4708         0.5231
    189   2.90     4.35       5.73  0.9279     0.9791  0.0721     0.0209     0.4809         0.5380
    190   2.90     4.24       5.68  0.9237     0.9794  0.0763     0.0206     0.4711         0.5317
    191   2.92     4.35       5.76  0.9311     0.9815  0.0689     0.0185     0.4625         0.5163
    192   2.92     4.33       5.76  0.9273     0.9794  0.0727     0.0206     0.4467         0.5048
    193   2.91     4.31       5.73  0.9279     0.9804  0.0721     0.0196     0.4458         0.4954
    194   2.92     4.33       5.74  0.9305     0.9808  0.0695     0.0192     0.4112         0.4608
    195   2.92     4.30       5.73  0.9293     0.9809  0.0707     0.0191     0.4099         0.4575
    196   2.90     4.31       5.65  0.9270     0.9807  0.0730     0.0193     0.4161         0.4657
    197   2.91     4.31       5.77  0.9299     0.9795  0.0701     0.0205     0.4433         0.4867
    198   2.93     4.31       5.67  0.9306     0.9805  0.0694     0.0195     0.4287         0.4822
    199   2.90     4.29       5.68  0.9272     0.9789  0.0728     0.0211     0.4523         0.5095
    200   2.92     4.31       5.78  0.9300     0.9806  0.0700     0.0194     0.4630         0.5247
    201   2.91     4.27       5.71  0.9292     0.9791  0.0708     0.0209     0.4462         0.4993
    202   2.92     4.34       5.77  0.9353     0.9811  0.0647     0.0189     0.4370         0.4926
    203   2.90     4.22       5.69  0.9257     0.9802  0.0743     0.0198     0.4349         0.4871
    204   2.92     4.27       5.65  0.9299     0.9814  0.0701     0.0186     0.4442         0.4926
    205   2.92     4.34       5.71  0.9322     0.9806  0.0678     0.0194     0.4492         0.5049
    206   2.92     4.33       5.68  0.9286     0.9801  0.0714     0.0199     0.4386         0.4982
    207   2.92     4.30       5.71  0.9285     0.9809  0.0715     0.0191     0.4765         0.5309
