  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    104   3.15    14.96      15.39  0.9857     0.9867  0.0143     0.0133     0.3921         0.3957
    105   3.14    13.40      14.62  0.9840     0.9852  0.0160     0.0148     0.3951         0.4034
    106   3.16    14.83      15.58  0.9849     0.9855  0.0151     0.0145     0.3819         0.3868
    107   3.15    13.14      14.34  0.9840     0.9866  0.0160     0.0134     0.4222         0.4281
    108   3.16    14.08      15.11  0.9849     0.9867  0.0151     0.0133     0.3921         0.3992
    109   3.16    13.09      14.29  0.9834     0.9865  0.0166     0.0135     0.4219         0.4284
    110   3.16    13.09      14.41  0.9846     0.9867  0.0154     0.0133     0.4297         0.4377
    111   3.13    12.77      14.44  0.9815     0.9841  0.0185     0.0159     0.4287         0.4389
    112   3.15    12.98      14.23  0.9837     0.9854  0.0163     0.0146     0.4624         0.4694
    113   3.15    13.26      14.59  0.9841     0.9863  0.0159     0.0137     0.4342         0.4420
    114   3.16    12.64      14.42  0.9842     0.9863  0.0158     0.0137     0.4034         0.4122
    115   3.16    12.70      13.95  0.9836     0.9866  0.0164     0.0134     0.3936         0.4014
    116   3.14    12.91      14.35  0.9829     0.9853  0.0171     0.0147     0.3858         0.3934
    117   3.13    12.88      14.24  0.9828     0.9846  0.0172     0.0154     0.4024         0.4070
    118   3.15    14.38      14.83  0.9849     0.9860  0.0151     0.0140     0.3566         0.3605
    119   3.16    12.74      14.30  0.9849     0.9866  0.0151     0.0134     0.3946         0.4038
    120   3.16    13.10      14.37  0.9857     0.9866  0.0143     0.0134     0.3813         0.3865
    121   3.16    12.32      13.90  0.9862     0.9874  0.0138     0.0126     0.4200         0.4310
    122   3.16    12.00      14.06  0.9850     0.9871  0.0150     0.0129     0.4599         0.4681
    123   3.16    13.69      14.50  0.9860     0.9873  0.0140     0.0127     0.3752         0.3813
    124   3.17    12.84      13.98  0.9843     0.9858  0.0157     0.0142     0.3878         0.3961
    125   3.14    12.26      13.74  0.9836     0.9870  0.0164     0.0130     0.4093         0.4176
    126   3.16    12.70      14.60  0.9847     0.9867  0.0153     0.0133     0.3654         0.3710
    127   3.15    12.59      13.76  0.9829     0.9852  0.0171     0.0148     0.3576         0.3651
    128   3.16    13.23      14.70  0.9861     0.9866  0.0139     0.0134     0.3635         0.3692
    129   3.16    12.74      13.74  0.9841     0.9862  0.0159     0.0138     0.3697         0.3760
    130   3.16    12.11      13.88  0.9843     0.9870  0.0157     0.0130     0.3868         0.3942
    131   3.14    14.24      14.36  0.9849     0.9856  0.0151     0.0144     0.3647         0.3718
    132   3.16    13.18      14.07  0.9837     0.9868  0.0163     0.0132     0.3503         0.3548
    133   3.17    11.90      13.73  0.9859     0.9879  0.0141     0.0121     0.4068         0.4136
    134   3.17    13.43      13.98  0.9859     0.9876  0.0141     0.0124     0.3614         0.3696
    135   3.16    12.46      13.75  0.9850     0.9865  0.0150     0.0135     0.3667         0.3732
    136   3.15    13.08      14.09  0.9843     0.9860  0.0157     0.0140     0.3715         0.3774
    137   3.16    13.13      14.17  0.9842     0.9870  0.0158     0.0130     0.3404         0.3469
    138   3.16    12.92      13.98  0.9835     0.9853  0.0165     0.0147     0.3430         0.3464
    139   3.14    11.94      13.91  0.9834     0.9867  0.0166     0.0133     0.3798         0.3874
    140   3.16    12.97      14.03  0.9846     0.9868  0.0154     0.0132     0.3380         0.3442
    141   3.16    11.94      13.56  0.9838     0.9866  0.0162     0.0134     0.3644         0.3742
    142   3.15    12.15      13.87  0.9853     0.9865  0.0147     0.0135     0.3610         0.3655
    143   3.16    12.63      14.27  0.9839     0.9858  0.0161     0.0142     0.3527         0.3605
    144   3.15    11.98      13.66  0.9837     0.9868  0.0163     0.0132     0.4022         0.4095
    145   3.15    12.47      13.51  0.9845     0.9853  0.0155     0.0147     0.3713         0.3801
    146   3.15    12.11      13.37  0.9842     0.9858  0.0158     0.0142     0.3638         0.3696
    147   3.15    12.31      13.99  0.9845     0.9862  0.0155     0.0138     0.3639         0.3690
    148   3.15    12.48      13.96  0.9835     0.9854  0.0165     0.0146     0.3639         0.3714
    149   3.15    12.69      14.09  0.9849     0.9862  0.0151     0.0138     0.3618         0.3676
    150   3.15    11.72      13.39  0.9844     0.9851  0.0156     0.0149     0.3728         0.3797
    151   3.15    11.93      13.69  0.9837     0.9859  0.0163     0.0141     0.3642         0.3719
    152   3.17    11.86      13.46  0.9853     0.9864  0.0147     0.0136     0.3530         0.3598
    153   3.15    12.17      13.70  0.9853     0.9863  0.0147     0.0137     0.3350         0.3416
    154   3.16    12.32      13.66  0.9851     0.9870  0.0149     0.0130     0.3511         0.3580
    155   3.17    12.97      14.43  0.9858     0.9865  0.0142     0.0135     0.3196         0.3296
    156   3.16    12.38      13.61  0.9852     0.9858  0.0148     0.0142     0.3391         0.3472
    157   3.14    11.45      13.46  0.9836     0.9858  0.0164     0.0142     0.3842         0.3955
    158   3.16    12.14      13.45  0.9839     0.9860  0.0161     0.0140     0.3640         0.3718
    159   3.14    11.82      13.46  0.9857     0.9867  0.0143     0.0133     0.3964         0.4040
    160   3.15    12.14      13.39  0.9844     0.9858  0.0156     0.0142     0.3661         0.3728
    161   3.15    11.91      13.56  0.9838     0.9853  0.0162     0.0147     0.3486         0.3573
    162   3.16    11.63      13.58  0.9865     0.9872  0.0135     0.0128     0.3800         0.3895
    163   3.16    11.70      13.37  0.9847     0.9866  0.0153     0.0134     0.3814         0.3901
    164   3.16    11.66      13.41  0.9843     0.9872  0.0157     0.0128     0.3696         0.3787
    165   3.16    11.78      13.21  0.9839     0.9866  0.0161     0.0134     0.3890         0.3963
    166   3.15    11.82      13.50  0.9845     0.9869  0.0155     0.0131     0.3553         0.3622
    167   3.16    11.88      13.43  0.9845     0.9869  0.0155     0.0131     0.3350         0.3396
    168   3.15    11.46      13.49  0.9826     0.9861  0.0174     0.0139     0.3512         0.3598
    169   3.17    12.22      13.86  0.9861     0.9871  0.0139     0.0129     0.3568         0.3634
    170   3.15    11.81      13.49  0.9840     0.9862  0.0160     0.0138     0.3694         0.3764
    171   3.15    13.01      14.20  0.9855     0.9866  0.0145     0.0134     0.3468         0.3524
    172   3.15    11.54      13.43  0.9853     0.9863  0.0147     0.0137     0.3765         0.3827
    173   3.15    11.98      13.53  0.9846     0.9859  0.0154     0.0141     0.3590         0.3636
    174   3.16    11.96      13.88  0.9856     0.9869  0.0144     0.0131     0.3526         0.3593
    175   3.15    11.26      13.16  0.9840     0.9869  0.0160     0.0131     0.3746         0.3827
    176   3.15    12.38      13.66  0.9843     0.9869  0.0157     0.0131     0.3348         0.3415
    177   3.14    11.71      13.40  0.9846     0.9860  0.0154     0.0140     0.3449         0.3507
    178   3.15    11.55      13.17  0.9841     0.9870  0.0159     0.0130     0.3459         0.3543
    179   3.16    11.96      13.60  0.9856     0.9872  0.0144     0.0128     0.3331         0.3401
    180   3.16    11.32      13.37  0.9849     0.9870  0.0151     0.0130     0.3551         0.3640
    181   3.15    11.73      13.48  0.9846     0.9867  0.0154     0.0133     0.3364         0.3418
    182   3.15    11.44      13.21  0.9850     0.9863  0.0150     0.0137     0.3691         0.3779
    183   3.14    11.43      13.32  0.9849     0.9864  0.0151     0.0136     0.3732         0.3813
    184   3.16    11.26      13.39  0.9849     0.9874  0.0151     0.0126     0.3790         0.3861
    185   3.16    11.19      13.23  0.9839     0.9865  0.0161     0.0135     0.3937         0.4039
