  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    181   3.18   780.53     388.32     411.91  0.9858     0.9859  0.0142     0.0141     0.3810         0.3872
    182   3.18   818.46     389.66     399.18  0.9866     0.9863  0.0134     0.0137     0.3711         0.3763
    183   3.18   815.13     387.53     397.01  0.9866     0.9867  0.0134     0.0133     0.3719         0.3730
    184   3.18   804.44     385.07     394.62  0.9868     0.9867  0.0132     0.0133     0.3690         0.3693
    185   3.18   795.61     382.62     390.35  0.9868     0.9869  0.0132     0.0131     0.3542         0.3556
    186   3.18   778.86     379.69     390.48  0.9872     0.9872  0.0128     0.0128     0.3668         0.3675
    187   3.18   759.90     375.75     391.09  0.9865     0.9862  0.0135     0.0138     0.3710         0.3741
    188   3.19   735.36     372.06     388.19  0.9868     0.9869  0.0132     0.0131     0.3753         0.3771
    189   3.18   715.78     369.71     388.55  0.9870     0.9870  0.0130     0.0130     0.3695         0.3723
    190   3.18   739.03     371.16     381.57  0.9866     0.9865  0.0134     0.0135     0.3563         0.3594
    191   3.18   734.87     369.82     381.41  0.9864     0.9864  0.0136     0.0136     0.3711         0.3701
    192   3.18   724.30     369.09     383.00  0.9866     0.9866  0.0134     0.0134     0.3601         0.3614
    193   3.18   708.46     366.57     382.04  0.9866     0.9866  0.0134     0.0134     0.3651         0.3676
    194   3.18   688.15     363.52     381.65  0.9864     0.9862  0.0136     0.0138     0.3690         0.3718
    195   3.19   673.00     361.01     377.85  0.9873     0.9871  0.0127     0.0129     0.3713         0.3755
    196   3.18   669.77     360.41     377.70  0.9859     0.9861  0.0141     0.0139     0.3675         0.3704
    197   3.18   683.17     361.59     374.61  0.9866     0.9868  0.0134     0.0132     0.3550         0.3569
    198   3.17   678.59     360.36     378.32  0.9860     0.9863  0.0140     0.0137     0.3758         0.3767
    199   3.17   669.61     359.20     377.16  0.9865     0.9866  0.0135     0.0134     0.3767         0.3784
    200   3.18   678.71     360.28     370.98  0.9863     0.9862  0.0137     0.0138     0.3685         0.3727
    201   3.18   669.94     359.39     370.80  0.9863     0.9862  0.0137     0.0138     0.3705         0.3721
    202   3.18   666.37     358.67     369.16  0.9864     0.9864  0.0136     0.0136     0.3685         0.3705
    203   3.18   672.22     355.67     365.46  0.9867     0.9867  0.0133     0.0133     0.3585         0.3622
    204   3.18   669.09     359.18     368.17  0.9865     0.9867  0.0135     0.0133     0.3761         0.3803
    205   3.18   659.90     356.11     368.71  0.9866     0.9867  0.0134     0.0133     0.3718         0.3746
    206   3.18   647.33     353.46     366.43  0.9864     0.9868  0.0136     0.0132     0.3669         0.3704
    207   3.17   631.43     350.49     365.13  0.9862     0.9863  0.0138     0.0137     0.3711         0.3734
    208   3.19   623.92     349.64     364.87  0.9871     0.9872  0.0129     0.0128     0.3675         0.3725
    209   3.18   611.20     346.98     364.09  0.9863     0.9864  0.0137     0.0136     0.3695         0.3754
    210   3.18   630.24     350.05     353.73  0.9864     0.9865  0.0136     0.0135     0.3538         0.3548
    211   3.18   634.12     348.66     354.01  0.9858     0.9860  0.0142     0.0140     0.3687         0.3712
    212   3.18   656.88     349.95     350.37  0.9865     0.9866  0.0135     0.0134     0.3550         0.3544
    213   3.18   654.57     347.77     351.95  0.9861     0.9864  0.0139     0.0136     0.3667         0.3694
    214   3.18   646.95     346.60     352.03  0.9870     0.9872  0.0130     0.0128     0.3646         0.3688
    215   3.19   637.55     344.72     350.81  0.9874     0.9874  0.0126     0.0126     0.3643         0.3668
    216   3.18   631.97     343.06     351.66  0.9871     0.9872  0.0129     0.0128     0.3722         0.3739
    217   3.18   619.76     339.73     350.17  0.9869     0.9870  0.0131     0.0130     0.3670         0.3722
    218   3.18   605.74     338.11     350.61  0.9868     0.9868  0.0132     0.0132     0.3739         0.3768
    219   3.19   626.02     339.47     345.11  0.9872     0.9869  0.0128     0.0131     0.3584         0.3622
    220   3.18   618.77     338.49     345.63  0.9874     0.9875  0.0126     0.0125     0.3590         0.3646
    221   3.20   616.66     338.55     344.78  0.9877     0.9877  0.0123     0.0123     0.3642         0.3682
    222   3.19   607.66     337.84     345.30  0.9879     0.9876  0.0121     0.0124     0.3587         0.3656
    223   3.19   600.87     336.54     343.52  0.9870     0.9869  0.0130     0.0131     0.3688         0.3715
