  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    112   3.15    12.14      14.29  0.9837     0.9848  0.0163     0.0152     0.3678         0.3719
    113   3.14    12.95      14.50  0.9827     0.9848  0.0173     0.0152     0.4142         0.4209
    114   3.15    12.71      14.76  0.9853     0.9864  0.0147     0.0136     0.3379         0.3443
    115   3.14    12.12      14.04  0.9835     0.9854  0.0165     0.0146     0.3734         0.3809
    116   3.15    12.11      14.28  0.9827     0.9856  0.0173     0.0144     0.3429         0.3496
    117   3.15    11.79      13.89  0.9835     0.9850  0.0165     0.0150     0.3846         0.3898
    118   3.14    11.71      13.81  0.9837     0.9857  0.0163     0.0143     0.4192         0.4243
    119   3.14    12.04      14.02  0.9834     0.9859  0.0166     0.0141     0.3776         0.3806
    120   3.14    12.63      14.52  0.9841     0.9855  0.0159     0.0145     0.3789         0.3852
    121   3.15    11.45      13.88  0.9842     0.9863  0.0158     0.0137     0.4092         0.4115
    122   3.16    11.62      14.11  0.9858     0.9864  0.0142     0.0136     0.3755         0.3813
    123   3.16    11.41      14.04  0.9847     0.9864  0.0153     0.0136     0.3716         0.3777
    124   3.14    11.66      14.14  0.9843     0.9864  0.0157     0.0136     0.3565         0.3631
    125   3.14    11.29      13.88  0.9828     0.9846  0.0172     0.0154     0.3853         0.3915
    126   3.16    11.56      14.11  0.9837     0.9857  0.0163     0.0143     0.3953         0.3999
    127   3.15    11.39      13.70  0.9842     0.9858  0.0158     0.0142     0.4274         0.4323
    128   3.15    11.20      13.74  0.9843     0.9862  0.0157     0.0138     0.4025         0.4086
    129   3.15    11.29      13.48  0.9842     0.9861  0.0158     0.0139     0.3829         0.3905
    130   3.15    11.35      13.79  0.9846     0.9864  0.0154     0.0136     0.3668         0.3738
    131   3.15    12.00      13.94  0.9852     0.9860  0.0148     0.0140     0.3680         0.3715
    132   3.14    11.67      14.39  0.9836     0.9851  0.0164     0.0149     0.4007         0.4049
    133   3.14    10.61      13.63  0.9828     0.9854  0.0172     0.0146     0.4493         0.4589
    134   3.15    11.50      14.01  0.9845     0.9857  0.0155     0.0143     0.3930         0.3990
    135   3.15    12.57      14.85  0.9842     0.9861  0.0158     0.0139     0.3895         0.3946
    136   3.15    11.13      13.91  0.9840     0.9865  0.0160     0.0135     0.4345         0.4412
    137   3.15    11.45      13.98  0.9848     0.9859  0.0152     0.0141     0.4039         0.4078
    138   3.14    11.23      13.54  0.9835     0.9856  0.0165     0.0144     0.3932         0.3991
    139   3.15    11.00      13.81  0.9843     0.9857  0.0157     0.0143     0.4099         0.4155
    140   3.15    11.13      13.94  0.9840     0.9858  0.0160     0.0142     0.3849         0.3905
    141   3.15    11.68      14.01  0.9843     0.9857  0.0157     0.0143     0.3590         0.3637
    142   3.15    11.70      14.18  0.9843     0.9852  0.0157     0.0148     0.3715         0.3774
    143   3.13    10.77      13.37  0.9830     0.9856  0.0170     0.0144     0.4032         0.4119
    144   3.13    11.44      13.88  0.9824     0.9839  0.0176     0.0161     0.3891         0.3953
    145   3.13    10.82      13.64  0.9825     0.9857  0.0175     0.0143     0.4174         0.4224
    146   3.16    11.11      13.77  0.9850     0.9867  0.0150     0.0133     0.4324         0.4385
    147   3.15    10.92      13.66  0.9842     0.9858  0.0158     0.0142     0.4413         0.4474
    148   3.17    12.20      14.62  0.9850     0.9859  0.0150     0.0141     0.3874         0.3913
    149   3.14    11.06      13.48  0.9842     0.9861  0.0158     0.0139     0.4013         0.4087
    150   3.15    10.81      13.28  0.9829     0.9854  0.0171     0.0146     0.4157         0.4221
    151   3.15    10.75      13.57  0.9836     0.9853  0.0164     0.0147     0.4289         0.4346
    152   3.15    11.26      13.87  0.9855     0.9862  0.0145     0.0138     0.4233         0.4295
    153   3.14    10.58      13.47  0.9825     0.9856  0.0175     0.0144     0.4370         0.4477
    154   3.13    11.07      13.75  0.9833     0.9846  0.0167     0.0154     0.4180         0.4250
    155   3.15    10.74      13.60  0.9839     0.9862  0.0161     0.0138     0.4253         0.4314
    156   3.14    10.80      13.68  0.9837     0.9855  0.0163     0.0145     0.4353         0.4394
    157   3.14    10.74      13.40  0.9834     0.9853  0.0166     0.0147     0.4071         0.4126
    158   3.14    10.63      13.36  0.9840     0.9852  0.0160     0.0148     0.3983         0.4067
    159   3.15    10.67      13.46  0.9843     0.9850  0.0157     0.0150     0.3767         0.3815
    160   3.15    10.73      13.45  0.9831     0.9849  0.0169     0.0151     0.3513         0.3567
    161   3.15    11.13      13.69  0.9838     0.9855  0.0162     0.0145     0.3484         0.3536
    162   3.15    11.04      13.79  0.9848     0.9862  0.0152     0.0138     0.3555         0.3601
    163   3.14    10.18      13.20  0.9831     0.9854  0.0169     0.0146     0.4001         0.4075
    164   3.14    10.91      13.76  0.9834     0.9853  0.0166     0.0147     0.3615         0.3673
    165   3.15    10.66      13.52  0.9837     0.9857  0.0163     0.0143     0.3826         0.3899
    166   3.16    11.38      14.08  0.9835     0.9855  0.0165     0.0145     0.3762         0.3771
    167   3.15    10.45      13.56  0.9842     0.9859  0.0158     0.0141     0.3904         0.3968
    168   3.15    10.51      13.21  0.9843     0.9863  0.0157     0.0137     0.3774         0.3873
    169   3.15    10.78      13.64  0.9844     0.9868  0.0156     0.0132     0.3635         0.3680
    170   3.15    10.68      13.43  0.9850     0.9857  0.0150     0.0143     0.3682         0.3747
    171   3.15    10.78      13.70  0.9847     0.9863  0.0153     0.0137     0.3782         0.3825
    172   3.15    10.40      13.26  0.9848     0.9859  0.0152     0.0141     0.3879         0.3961
    173   3.16    10.48      13.07  0.9840     0.9862  0.0160     0.0138     0.3894         0.4005
    174   3.14    10.39      13.08  0.9837     0.9870  0.0163     0.0130     0.4243         0.4356
    175   3.16    10.28      13.34  0.9847     0.9863  0.0153     0.0137     0.4228         0.4330
    176   3.15    10.34      13.38  0.9850     0.9866  0.0150     0.0134     0.4124         0.4160
    177   3.15    10.37      13.23  0.9836     0.9853  0.0164     0.0147     0.4109         0.4190
    178   3.15    10.22      12.96  0.9829     0.9856  0.0171     0.0144     0.4147         0.4234
    179   3.14    10.42      13.37  0.9839     0.9853  0.0161     0.0147     0.3891         0.3950
    180   3.15    10.44      13.33  0.9833     0.9862  0.0167     0.0138     0.3691         0.3763
    181   3.14    10.13      13.27  0.9834     0.9864  0.0166     0.0136     0.4100         0.4167
    182   3.16    10.41      13.32  0.9848     0.9862  0.0152     0.0138     0.3964         0.4028
    183   3.14    10.09      13.05  0.9831     0.9862  0.0169     0.0138     0.4095         0.4183
    184   3.15    10.42      13.35  0.9851     0.9860  0.0149     0.0140     0.4013         0.4131
    185   3.15    10.81      13.59  0.9841     0.9854  0.0159     0.0146     0.4054         0.4129
    186   3.14    10.12      12.99  0.9836     0.9862  0.0164     0.0138     0.4081         0.4198
    187   3.14    10.15      13.08  0.9836     0.9861  0.0164     0.0139     0.4321         0.4402
    188   3.14    10.56      13.39  0.9838     0.9859  0.0162     0.0141     0.3903         0.3994
    189   3.15    10.19      13.22  0.9838     0.9859  0.0162     0.0141     0.4126         0.4197
    190   3.16    10.29      13.25  0.9846     0.9866  0.0154     0.0134     0.4045         0.4137
    191   3.14    10.00      13.22  0.9836     0.9862  0.0164     0.0138     0.4030         0.4112
    192   3.15    10.48      13.40  0.9842     0.9860  0.0158     0.0140     0.4168         0.4252
    193   3.15    10.30      13.30  0.9835     0.9856  0.0165     0.0144     0.4086         0.4175
    194   3.15    10.45      13.35  0.9851     0.9866  0.0149     0.0134     0.4014         0.4093
    195   3.15    10.25      13.43  0.9858     0.9867  0.0142     0.0133     0.4044         0.4141
    196   3.15    10.08      13.08  0.9846     0.9859  0.0154     0.0141     0.4054         0.4153
    197   3.15    10.38      13.56  0.9848     0.9866  0.0152     0.0134     0.3854         0.3936
    198   3.15    10.11      12.98  0.9826     0.9852  0.0174     0.0148     0.4130         0.4246
    199   3.15     9.99      13.02  0.9836     0.9861  0.0164     0.0139     0.4186         0.4290
    200   3.15    10.10      13.12  0.9845     0.9868  0.0155     0.0132     0.4093         0.4155
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, True, True], 'betas': None}-fss-04-04-01:03 + .csv/.out/.cpt
