  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    132   3.15    11.77      13.91  0.9853     0.9865  0.0147     0.0135     0.4622         0.4686
    133   3.15    11.65      13.53  0.9840     0.9855  0.0160     0.0145     0.4368         0.4470
    134   3.16    11.96      13.53  0.9833     0.9858  0.0167     0.0142     0.4072         0.4143
    135   3.16    11.76      13.56  0.9827     0.9857  0.0173     0.0143     0.4258         0.4342
    136   3.15    11.99      13.94  0.9850     0.9861  0.0150     0.0139     0.4022         0.4103
    137   3.16    11.67      13.53  0.9852     0.9862  0.0148     0.0138     0.4402         0.4477
    138   3.15    12.49      14.62  0.9845     0.9858  0.0155     0.0142     0.4044         0.4095
    139   3.15    11.94      13.87  0.9838     0.9850  0.0162     0.0150     0.4052         0.4096
    140   3.16    12.15      14.29  0.9858     0.9864  0.0142     0.0136     0.4172         0.4229
    141   3.16    12.08      14.11  0.9860     0.9863  0.0140     0.0137     0.4091         0.4178
    142   3.17    11.34      13.49  0.9851     0.9862  0.0149     0.0138     0.4295         0.4355
    143   3.16    11.67      13.69  0.9850     0.9862  0.0150     0.0138     0.4218         0.4290
    144   3.16    11.51      13.68  0.9851     0.9866  0.0149     0.0134     0.4192         0.4239
    145   3.17    11.07      13.58  0.9855     0.9867  0.0145     0.0133     0.4411         0.4483
    146   3.17    11.63      13.73  0.9851     0.9876  0.0149     0.0124     0.4047         0.4118
    147   3.15    11.38      13.40  0.9837     0.9860  0.0163     0.0140     0.4222         0.4338
    148   3.15    11.50      13.91  0.9844     0.9862  0.0156     0.0138     0.4058         0.4112
    149   3.17    11.50      13.65  0.9849     0.9872  0.0151     0.0128     0.4159         0.4216
    150   3.15    11.49      13.47  0.9849     0.9857  0.0151     0.0143     0.4195         0.4267
    151   3.16    11.24      13.84  0.9843     0.9864  0.0157     0.0136     0.4126         0.4222
    152   3.16    11.50      13.64  0.9850     0.9864  0.0150     0.0136     0.3847         0.3899
    153   3.14    11.36      13.36  0.9829     0.9850  0.0171     0.0150     0.3683         0.3745
    154   3.14    11.17      13.38  0.9843     0.9869  0.0157     0.0131     0.3998         0.4076
    155   3.17    11.56      13.91  0.9853     0.9866  0.0147     0.0134     0.3729         0.3771
    156   3.16    11.01      13.49  0.9851     0.9860  0.0149     0.0140     0.4055         0.4141
    157   3.16    11.34      13.35  0.9858     0.9869  0.0142     0.0131     0.3917         0.3967
    158   3.16    11.05      13.52  0.9843     0.9862  0.0157     0.0138     0.4100         0.4151
    159   3.17    11.28      13.53  0.9866     0.9875  0.0134     0.0125     0.4024         0.4085
    160   3.17    11.70      13.81  0.9860     0.9870  0.0140     0.0130     0.3771         0.3849
    161   3.17    11.15      13.63  0.9848     0.9867  0.0152     0.0133     0.3861         0.3929
    162   3.16    11.06      13.43  0.9860     0.9872  0.0140     0.0128     0.4185         0.4245
    163   3.16    11.24      12.98  0.9845     0.9867  0.0155     0.0133     0.4128         0.4214
    164   3.15    11.57      13.70  0.9841     0.9861  0.0159     0.0139     0.3925         0.3968
    165   3.15    11.18      13.49  0.9844     0.9863  0.0156     0.0137     0.3963         0.4056
    166   3.14    11.09      13.21  0.9832     0.9860  0.0168     0.0140     0.3918         0.3998
    167   3.15    11.35      13.83  0.9854     0.9870  0.0146     0.0130     0.3914         0.3981
    168   3.16    11.31      13.59  0.9853     0.9867  0.0147     0.0133     0.3864         0.3960
    169   3.14    11.09      13.32  0.9829     0.9858  0.0171     0.0142     0.3883         0.3974
    170   3.16    10.90      13.25  0.9856     0.9875  0.0144     0.0125     0.3973         0.4065
    171   3.16    10.97      13.34  0.9842     0.9856  0.0158     0.0144     0.3856         0.3914
    172   3.17    11.11      13.34  0.9858     0.9870  0.0142     0.0130     0.3812         0.3906
    173   3.16    11.14      13.36  0.9850     0.9866  0.0150     0.0134     0.3835         0.3863
    174   3.16    11.25      13.27  0.9844     0.9864  0.0156     0.0136     0.3668         0.3762
    175   3.16    11.22      13.62  0.9854     0.9864  0.0146     0.0136     0.3663         0.3733
    176   3.16    10.89      13.22  0.9854     0.9868  0.0146     0.0132     0.3747         0.3818
    177   3.16    10.80      13.27  0.9851     0.9871  0.0149     0.0129     0.3901         0.3977
    178   3.16    10.80      13.22  0.9852     0.9869  0.0148     0.0131     0.3818         0.3883
    179   3.15    10.55      12.98  0.9847     0.9867  0.0153     0.0133     0.4004         0.4112
    180   3.16    10.84      13.20  0.9859     0.9878  0.0141     0.0122     0.3861         0.3932
    181   3.17    10.89      13.26  0.9861     0.9876  0.0139     0.0124     0.3975         0.4057
    182   3.16    10.79      13.20  0.9841     0.9866  0.0159     0.0134     0.3870         0.3962
    183   3.15    10.70      13.12  0.9847     0.9874  0.0153     0.0126     0.3949         0.4017
    184   3.18    10.72      13.05  0.9860     0.9878  0.0140     0.0122     0.3996         0.4072
    185   3.17    11.33      13.60  0.9852     0.9870  0.0148     0.0130     0.3954         0.4005
    186   3.16    10.65      13.07  0.9850     0.9873  0.0150     0.0127     0.4150         0.4210
    187   3.17    10.86      13.38  0.9853     0.9866  0.0147     0.0134     0.4254         0.4303
    188   3.17    10.84      13.14  0.9852     0.9869  0.0148     0.0131     0.4117         0.4219
    189   3.17    10.37      13.08  0.9859     0.9876  0.0141     0.0124     0.4359         0.4446
    190   3.17    10.63      13.08  0.9848     0.9876  0.0152     0.0124     0.4192         0.4252
    191   3.17    10.76      13.19  0.9850     0.9876  0.0150     0.0124     0.4162         0.4239
    192   3.17    10.69      13.17  0.9857     0.9865  0.0143     0.0135     0.4025         0.4105
    193   3.16    10.90      13.15  0.9850     0.9868  0.0150     0.0132     0.3878         0.3948
    194   3.16    10.70      13.08  0.9851     0.9876  0.0149     0.0124     0.3971         0.4047
    195   3.15    10.62      13.00  0.9836     0.9855  0.0164     0.0145     0.3918         0.3983
    196   3.16    11.10      13.30  0.9853     0.9880  0.0147     0.0120     0.3644         0.3698
    197   3.16    10.67      13.28  0.9852     0.9873  0.0148     0.0127     0.3836         0.3909
    198   3.15    11.03      13.36  0.9848     0.9861  0.0152     0.0139     0.3687         0.3754
    199   3.17    10.63      13.21  0.9853     0.9863  0.0147     0.0137     0.3790         0.3883
    200   3.16    10.58      13.06  0.9847     0.9862  0.0153     0.0138     0.3809         0.3892
The log/output/model have been saved to: ./logs/new_train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, True, True], 'betas': None}-tgq-04-04-07:19 + .csv/.out/.cpt
