  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    219   3.16    10.35      13.27  0.9843     0.9857  0.0157     0.0143     0.3909         0.3995
    220   3.15    10.29      13.06  0.9839     0.9857  0.0161     0.0143     0.3992         0.4106
    221   3.15    10.41      13.27  0.9843     0.9868  0.0157     0.0132     0.3990         0.4105
    222   3.16    10.32      13.11  0.9837     0.9863  0.0163     0.0137     0.3987         0.4082
    223   3.15    10.43      13.12  0.9835     0.9860  0.0165     0.0140     0.3875         0.3964
    224   3.16    10.24      13.04  0.9849     0.9866  0.0151     0.0134     0.3827         0.3946
    225   3.15    10.32      13.19  0.9846     0.9857  0.0154     0.0143     0.3825         0.3945
    226   3.16    10.37      13.04  0.9845     0.9867  0.0155     0.0133     0.3923         0.4064
    227   3.16    10.26      12.89  0.9846     0.9863  0.0154     0.0137     0.4020         0.4140
    228   3.16    10.31      13.01  0.9850     0.9870  0.0150     0.0130     0.3872         0.4009
    229   3.15    10.18      12.80  0.9841     0.9866  0.0159     0.0134     0.3980         0.4075
    230   3.16    10.51      13.29  0.9853     0.9868  0.0147     0.0132     0.3970         0.4056
    231   3.16    10.34      13.21  0.9845     0.9865  0.0155     0.0135     0.3990         0.4108
    232   3.16    10.37      13.18  0.9851     0.9870  0.0149     0.0130     0.3887         0.3971
    233   3.16    10.20      13.00  0.9854     0.9871  0.0146     0.0129     0.3998         0.4114
    234   3.17    10.55      13.17  0.9850     0.9867  0.0150     0.0133     0.3906         0.3993
    235   3.15    10.20      13.00  0.9837     0.9860  0.0163     0.0140     0.3981         0.4104
    236   3.16    10.19      13.02  0.9845     0.9863  0.0155     0.0137     0.3989         0.4107
    237   3.17    10.32      13.08  0.9848     0.9859  0.0152     0.0141     0.4030         0.4136
    238   3.16    10.43      13.17  0.9842     0.9869  0.0158     0.0131     0.3840         0.3972
    239   3.15    10.06      12.94  0.9835     0.9862  0.0165     0.0138     0.3946         0.4078
    240   3.16    10.21      12.85  0.9840     0.9865  0.0160     0.0135     0.3837         0.3947
    241   3.14    10.22      13.05  0.9842     0.9864  0.0158     0.0136     0.3877         0.3983
    242   3.16    10.35      13.08  0.9839     0.9864  0.0161     0.0136     0.3879         0.3995
    243   3.15    10.26      12.99  0.9840     0.9868  0.0160     0.0132     0.3822         0.3927
    244   3.16    10.00      12.87  0.9834     0.9855  0.0166     0.0145     0.3961         0.4086
    245   3.17    10.29      13.05  0.9839     0.9861  0.0161     0.0139     0.3755         0.3842
    246   3.16    10.25      13.16  0.9843     0.9860  0.0157     0.0140     0.3961         0.4086
    247   3.15    10.32      13.18  0.9846     0.9870  0.0154     0.0130     0.3919         0.4023
    248   3.15    10.19      12.93  0.9844     0.9861  0.0156     0.0139     0.3837         0.3917
    249   3.15    10.14      13.03  0.9844     0.9865  0.0156     0.0135     0.3958         0.4094
    250   3.15    10.09      12.93  0.9841     0.9857  0.0159     0.0143     0.3878         0.4000
    251   3.16    10.07      12.88  0.9845     0.9866  0.0155     0.0134     0.3859         0.3995
    252   3.15    10.09      12.95  0.9838     0.9869  0.0162     0.0131     0.3884         0.3972
    253   3.15    10.13      12.91  0.9848     0.9856  0.0152     0.0144     0.3849         0.4004
    254   3.15    10.26      13.01  0.9843     0.9861  0.0157     0.0139     0.3832         0.3911
    255   3.15    10.22      12.96  0.9840     0.9856  0.0160     0.0144     0.3834         0.3936
    256   3.15    10.16      12.88  0.9845     0.9864  0.0155     0.0136     0.4006         0.4104
    257   3.15    10.14      12.94  0.9838     0.9865  0.0162     0.0135     0.4035         0.4177
    258   3.16    10.14      12.91  0.9852     0.9857  0.0148     0.0143     0.3975         0.4095
    259   3.15    10.19      12.99  0.9849     0.9860  0.0151     0.0140     0.3918         0.4031
    260   3.16    10.11      13.06  0.9848     0.9862  0.0152     0.0138     0.3936         0.4003
    261   3.16    10.11      12.95  0.9835     0.9866  0.0165     0.0134     0.4019         0.4141
    262   3.15     9.98      12.89  0.9847     0.9870  0.0153     0.0130     0.4051         0.4146
    263   3.15    10.16      13.02  0.9846     0.9857  0.0154     0.0143     0.3936         0.4043
    264   3.15    10.06      12.95  0.9842     0.9863  0.0158     0.0137     0.3996         0.4147
    265   3.15    10.19      12.97  0.9848     0.9869  0.0152     0.0131     0.3928         0.4056
    266   3.16    10.22      12.94  0.9845     0.9857  0.0155     0.0143     0.3800         0.3927
    267   3.16    10.04      12.86  0.9848     0.9869  0.0152     0.0131     0.4034         0.4171
    268   3.15    10.19      13.01  0.9852     0.9867  0.0148     0.0133     0.3829         0.3950
    269   3.14    10.22      12.94  0.9830     0.9858  0.0170     0.0142     0.3839         0.3972
    270   3.16    10.22      12.93  0.9849     0.9863  0.0151     0.0137     0.3806         0.3932
    271   3.16    10.07      12.77  0.9847     0.9868  0.0153     0.0132     0.3876         0.4002
    272   3.16    10.34      13.00  0.9848     0.9862  0.0152     0.0138     0.3741         0.3862
    273   3.15    10.35      13.07  0.9847     0.9864  0.0153     0.0136     0.3751         0.3855
    274   3.16    10.19      13.12  0.9853     0.9867  0.0147     0.0133     0.3855         0.3998
    275   3.16    10.05      12.98  0.9842     0.9870  0.0158     0.0130     0.3872         0.3977
    276   3.16     9.95      12.87  0.9846     0.9859  0.0154     0.0141     0.3988         0.4069
    277   3.15    10.14      13.08  0.9832     0.9865  0.0168     0.0135     0.3897         0.4044
    278   3.16     9.96      12.89  0.9845     0.9857  0.0155     0.0143     0.3909         0.4004
    279   3.14    10.17      13.08  0.9834     0.9853  0.0166     0.0147     0.3837         0.3938
    280   3.15    10.03      12.92  0.9840     0.9854  0.0160     0.0146     0.3839         0.3961
    281   3.15    10.04      13.00  0.9849     0.9863  0.0151     0.0137     0.3826         0.3936
    282   3.15    10.03      12.96  0.9842     0.9858  0.0158     0.0142     0.3932         0.4006
    283   3.15    10.09      12.90  0.9852     0.9869  0.0148     0.0131     0.3823         0.3930
    284   3.16    10.08      12.93  0.9843     0.9861  0.0157     0.0139     0.3871         0.3966
    285   3.15    10.05      12.87  0.9843     0.9859  0.0157     0.0141     0.3867         0.4001
    286   3.15    10.15      12.92  0.9846     0.9871  0.0154     0.0129     0.3815         0.3895
    287   3.15    10.10      12.81  0.9849     0.9869  0.0151     0.0131     0.3881         0.3971
    288   3.16    10.12      12.95  0.9846     0.9861  0.0154     0.0139     0.3808         0.3904
    289   3.15    10.26      13.04  0.9838     0.9860  0.0162     0.0140     0.3716         0.3841
    290   3.16    10.01      12.83  0.9843     0.9870  0.0157     0.0130     0.3935         0.4061
    291   3.15    10.12      12.98  0.9841     0.9865  0.0159     0.0135     0.3863         0.3952
    292   3.17    10.08      12.90  0.9839     0.9863  0.0161     0.0137     0.3901         0.4026
    293   3.16    10.08      12.91  0.9839     0.9866  0.0161     0.0134     0.3839         0.3972
    294   3.15    10.06      12.90  0.9846     0.9866  0.0154     0.0134     0.3924         0.4057
    295   3.16    10.24      13.10  0.9845     0.9859  0.0155     0.0141     0.3813         0.3955
    296   3.14    10.08      12.98  0.9831     0.9852  0.0169     0.0148     0.3737         0.3878
    297   3.15    10.12      13.02  0.9841     0.9867  0.0159     0.0133     0.3822         0.3950
    298   3.14    10.02      12.89  0.9838     0.9857  0.0162     0.0143     0.3919         0.4017
    299   3.16    10.06      12.97  0.9849     0.9867  0.0151     0.0133     0.3921         0.4035
    300   3.14     9.99      12.81  0.9844     0.9863  0.0156     0.0137     0.3909         0.4044
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_True_True_0.001953125_0.00390625_0.0078125-eco-04-23-17:43 + .csv/.out/.cpt
