  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    110   3.19    15.32  0.9864     0.9869  0.0136     0.0131     0.3914         0.3967
    111   3.19    15.73  0.9860     0.9869  0.0140     0.0131     0.3793         0.3825
    112   3.18    14.79  0.9856     0.9857  0.0144     0.0143     0.4408         0.4425
    113   3.18    16.35  0.9859     0.9873  0.0141     0.0127     0.4194         0.4238
    114   3.18    15.36  0.9863     0.9864  0.0137     0.0136     0.4086         0.4133
    115   3.17    15.23  0.9858     0.9864  0.0142     0.0136     0.4222         0.4245
    116   3.18    14.47  0.9873     0.9870  0.0127     0.0130     0.4325         0.4369
    117   3.19    15.15  0.9871     0.9872  0.0129     0.0128     0.4167         0.4193
    118   3.19    16.30  0.9869     0.9873  0.0131     0.0127     0.4302         0.4334
    119   3.19    15.62  0.9874     0.9874  0.0126     0.0126     0.3789         0.3841
    120   3.20    14.83  0.9873     0.9880  0.0127     0.0120     0.4091         0.4112
    121   3.19    15.19  0.9868     0.9873  0.0132     0.0127     0.4133         0.4177
    122   3.19    14.91  0.9873     0.9877  0.0127     0.0123     0.4500         0.4545
    123   3.19    15.74  0.9870     0.9881  0.0130     0.0119     0.4302         0.4365
    124   3.19    15.11  0.9873     0.9874  0.0127     0.0126     0.4302         0.4340
    125   3.18    14.76  0.9869     0.9868  0.0131     0.0132     0.4220         0.4258
    126   3.19    14.49  0.9864     0.9871  0.0136     0.0129     0.4370         0.4373
    127   3.18    14.68  0.9857     0.9866  0.0143     0.0134     0.4302         0.4335
    128   3.17    14.66  0.9860     0.9860  0.0140     0.0140     0.4550         0.4584
    129   3.19    14.50  0.9870     0.9870  0.0130     0.0130     0.4753         0.4802
    130   3.18    14.71  0.9860     0.9866  0.0140     0.0134     0.4680         0.4690
    131   3.19    16.26  0.9864     0.9871  0.0136     0.0129     0.4556         0.4596
    132   3.19    14.18  0.9867     0.9873  0.0133     0.0127     0.4782         0.4839
    133   3.18    15.15  0.9873     0.9870  0.0127     0.0130     0.4262         0.4296
    134   3.19    16.59  0.9874     0.9877  0.0126     0.0123     0.4209         0.4219
    135   3.18    14.53  0.9859     0.9874  0.0141     0.0126     0.4443         0.4463
    136   3.19    15.00  0.9860     0.9872  0.0140     0.0128     0.4348         0.4353
    137   3.19    14.77  0.9873     0.9876  0.0127     0.0124     0.4200         0.4250
    138   3.18    14.17  0.9861     0.9865  0.0139     0.0135     0.4492         0.4514
    139   3.18    14.64  0.9864     0.9874  0.0136     0.0126     0.4111         0.4159
    140   3.18    14.38  0.9861     0.9867  0.0139     0.0133     0.4336         0.4369
    141   3.18    14.92  0.9871     0.9874  0.0129     0.0126     0.3909         0.3944
    142   3.17    14.81  0.9865     0.9863  0.0135     0.0137     0.4255         0.4291
    143   3.18    14.01  0.9855     0.9872  0.0145     0.0128     0.4420         0.4461
    144   3.18    14.86  0.9861     0.9867  0.0139     0.0133     0.4327         0.4374
    145   3.18    14.44  0.9863     0.9873  0.0137     0.0127     0.4323         0.4391
    146   3.18    14.68  0.9869     0.9868  0.0131     0.0132     0.4112         0.4144
    147   3.19    14.48  0.9872     0.9870  0.0128     0.0130     0.4358         0.4390
    148   3.19    14.11  0.9863     0.9868  0.0137     0.0132     0.4529         0.4557
    149   3.19    14.25  0.9865     0.9869  0.0135     0.0131     0.4477         0.4484
    150   3.18    14.26  0.9861     0.9870  0.0139     0.0130     0.4453         0.4511
    151   3.18    15.14  0.9867     0.9870  0.0133     0.0130     0.4204         0.4263
    152   3.18    14.24  0.9853     0.9869  0.0147     0.0131     0.4332         0.4382
    153   3.17    14.43  0.9857     0.9865  0.0143     0.0135     0.4337         0.4338
    154   3.18    14.14  0.9866     0.9869  0.0134     0.0131     0.4866         0.4906
    155   3.19    14.52  0.9865     0.9872  0.0135     0.0128     0.4794         0.4829
    156   3.18    14.44  0.9857     0.9867  0.0143     0.0133     0.4647         0.4698
    157   3.19    14.43  0.9862     0.9873  0.0138     0.0127     0.4358         0.4410
    158   3.19    14.00  0.9871     0.9877  0.0129     0.0123     0.4600         0.4679
    159   3.18    14.39  0.9876     0.9880  0.0124     0.0120     0.4576         0.4621
    160   3.18    14.04  0.9875     0.9876  0.0125     0.0124     0.4940         0.4985
    161   3.19    14.13  0.9861     0.9872  0.0139     0.0128     0.4858         0.4881
    162   3.19    14.09  0.9872     0.9871  0.0128     0.0129     0.4838         0.4859
    163   3.18    14.13  0.9871     0.9877  0.0129     0.0123     0.4666         0.4699
    164   3.18    14.22  0.9862     0.9878  0.0138     0.0122     0.4654         0.4701
    165   3.19    14.22  0.9865     0.9873  0.0135     0.0127     0.4807         0.4858
    166   3.19    14.55  0.9858     0.9869  0.0142     0.0131     0.4712         0.4760
    167   3.19    14.07  0.9865     0.9869  0.0135     0.0131     0.4835         0.4859
    168   3.18    14.10  0.9867     0.9878  0.0133     0.0122     0.4653         0.4727
    169   3.18    13.90  0.9854     0.9864  0.0146     0.0136     0.5029         0.5047
    170   3.19    13.97  0.9864     0.9867  0.0136     0.0133     0.4890         0.4947
    171   3.19    15.32  0.9867     0.9860  0.0133     0.0140     0.4778         0.4817
    172   3.18    14.43  0.9865     0.9873  0.0135     0.0127     0.5048         0.5095
    173   3.19    14.57  0.9858     0.9872  0.0142     0.0128     0.4987         0.5030
    174   3.20    15.03  0.9867     0.9871  0.0133     0.0129     0.4739         0.4787
    175   3.18    13.89  0.9860     0.9869  0.0140     0.0131     0.4811         0.4849
    176   3.17    14.13  0.9857     0.9871  0.0143     0.0129     0.4700         0.4729
    177   3.18    13.93  0.9864     0.9866  0.0136     0.0134     0.4624         0.4670
    178   3.19    14.08  0.9865     0.9872  0.0135     0.0128     0.4689         0.4727
    179   3.18    14.06  0.9877     0.9870  0.0123     0.0130     0.4638         0.4681
    180   3.17    14.28  0.9859     0.9868  0.0141     0.0132     0.4807         0.4804
    181   3.18    14.08  0.9856     0.9868  0.0144     0.0132     0.4575         0.4580
    182   3.18    13.91  0.9863     0.9870  0.0137     0.0130     0.4544         0.4594
    183   3.19    13.92  0.9868     0.9872  0.0132     0.0128     0.4782         0.4850
    184   3.19    14.34  0.9869     0.9870  0.0131     0.0130     0.4687         0.4722
    185   3.19    14.03  0.9867     0.9882  0.0133     0.0118     0.4796         0.4814
    186   3.18    13.94  0.9874     0.9870  0.0126     0.0130     0.4790         0.4818
    187   3.18    14.11  0.9865     0.9871  0.0135     0.0129     0.4864         0.4911
    188   3.17    13.98  0.9861     0.9870  0.0139     0.0130     0.4910         0.4944
    189   3.17    14.27  0.9860     0.9870  0.0140     0.0130     0.4842         0.4880
    190   3.19    13.96  0.9872     0.9869  0.0128     0.0131     0.4922         0.4949
    191   3.17    14.27  0.9866     0.9873  0.0134     0.0127     0.5015         0.5062
    192   3.19    14.74  0.9871     0.9876  0.0129     0.0124     0.4775         0.4820
    193   3.18    13.98  0.9858     0.9874  0.0142     0.0126     0.4755         0.4810
    194   3.18    13.98  0.9864     0.9873  0.0136     0.0127     0.4610         0.4659
    195   3.18    13.68  0.9870     0.9874  0.0130     0.0126     0.4879         0.4938
    196   3.18    14.15  0.9869     0.9870  0.0131     0.0130     0.4881         0.4926
    197   3.19    13.81  0.9867     0.9871  0.0133     0.0129     0.4907         0.4941
    198   3.19    14.57  0.9867     0.9874  0.0133     0.0126     0.4960         0.4986
    199   3.18    14.25  0.9861     0.9871  0.0139     0.0129     0.4854         0.4895
    200   3.19    13.90  0.9864     0.9868  0.0136     0.0132     0.4783         0.4814
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, False, True], 'betas': [0.001, 0.001, 0.001]}-uws-04-03-20:03 + .csv/.out/.cpt
