  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    128   3.17    12.83  0.9855     0.9857  0.0145     0.0143     0.4380         0.4448
    129   3.17    13.72  0.9847     0.9851  0.0153     0.0149     0.4188         0.4230
    130   3.17    13.22  0.9856     0.9859  0.0144     0.0141     0.4095         0.4123
    131   3.16    12.49  0.9850     0.9861  0.0150     0.0139     0.4716         0.4763
    132   3.17    13.38  0.9858     0.9865  0.0142     0.0135     0.4733         0.4763
    133   3.17    12.78  0.9851     0.9861  0.0149     0.0139     0.4617         0.4677
    134   3.16    12.86  0.9850     0.9860  0.0150     0.0140     0.4880         0.4942
    135   3.17    12.66  0.9855     0.9868  0.0145     0.0132     0.4355         0.4420
    136   3.18    13.43  0.9857     0.9865  0.0143     0.0135     0.4469         0.4524
    137   3.17    12.47  0.9851     0.9869  0.0149     0.0131     0.4566         0.4609
    138   3.16    12.41  0.9845     0.9861  0.0155     0.0139     0.4456         0.4510
    139   3.16    12.70  0.9855     0.9865  0.0145     0.0135     0.4485         0.4558
    140   3.16    14.18  0.9854     0.9864  0.0146     0.0136     0.4870         0.4884
    141   3.17    12.53  0.9851     0.9862  0.0149     0.0138     0.4754         0.4844
    142   3.16    12.72  0.9852     0.9867  0.0148     0.0133     0.4953         0.5038
    143   3.16    12.59  0.9859     0.9854  0.0141     0.0146     0.4820         0.4862
    144   3.16    12.65  0.9851     0.9860  0.0149     0.0140     0.4999         0.5086
    145   3.17    12.97  0.9857     0.9867  0.0143     0.0133     0.4754         0.4802
    146   3.17    12.85  0.9856     0.9868  0.0144     0.0132     0.4617         0.4696
    147   3.17    12.79  0.9858     0.9870  0.0142     0.0130     0.4623         0.4664
    148   3.16    12.95  0.9855     0.9858  0.0145     0.0142     0.4922         0.4948
    149   3.16    12.73  0.9838     0.9857  0.0162     0.0143     0.4747         0.4801
    150   3.16    12.84  0.9854     0.9858  0.0146     0.0142     0.4733         0.4758
    151   3.17    13.16  0.9853     0.9873  0.0147     0.0127     0.4780         0.4841
    152   3.18    14.47  0.9859     0.9867  0.0141     0.0133     0.4707         0.4772
    153   3.16    12.87  0.9851     0.9856  0.0149     0.0144     0.4721         0.4800
    154   3.16    12.79  0.9843     0.9855  0.0157     0.0145     0.4802         0.4865
