  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     87   3.18    87.08      83.30      66.69  0.9830     0.9827  0.0170     0.0173     0.1868         0.2179
     88   3.20    96.12      82.55      63.61  0.9857     0.9858  0.0143     0.0142     0.1779         0.2008
     89   3.19    86.51      81.24      63.87  0.9853     0.9851  0.0147     0.0149     0.1728         0.2060
     90   3.20    82.22      81.45      64.92  0.9841     0.9853  0.0159     0.0147     0.1754         0.2110
     91   3.20    88.26      81.29      65.53  0.9852     0.9850  0.0148     0.0150     0.1703         0.2009
     92   3.19    88.24      82.40      64.32  0.9841     0.9845  0.0159     0.0155     0.1797         0.2084
     93   3.19    87.93      79.55      66.10  0.9855     0.9856  0.0145     0.0144     0.1892         0.2204
     94   3.19    83.46      79.91      63.78  0.9840     0.9845  0.0160     0.0155     0.1816         0.2106
     95   3.19    81.24      80.66      65.08  0.9845     0.9843  0.0155     0.0157     0.1669         0.1984
     96   3.19    92.00      93.45      61.17  0.9846     0.9854  0.0154     0.0146     0.1571         0.1746
     97   3.18    81.43      85.07      65.51  0.9826     0.9831  0.0174     0.0169     0.1666         0.1907
     98   3.18    98.34      88.06      63.48  0.9836     0.9834  0.0164     0.0166     0.1587         0.1840
     99   3.19    87.20      80.34      63.08  0.9845     0.9847  0.0155     0.0153     0.1642         0.1978
    100   3.20    91.17      88.15      60.42  0.9857     0.9856  0.0143     0.0144     0.1477         0.1714
    101   3.19    77.04      78.11      63.81  0.9840     0.9847  0.0160     0.0153     0.1730         0.2030
    102   3.18    84.80      84.67      62.71  0.9833     0.9833  0.0167     0.0167     0.1646         0.1933
    103   3.18    80.39      80.27      62.13  0.9833     0.9839  0.0167     0.0161     0.1705         0.1996
    104   3.20    76.64      76.94      62.11  0.9839     0.9842  0.0161     0.0158     0.1783         0.2038
    105   3.19    89.35      89.00      59.56  0.9846     0.9847  0.0154     0.0153     0.1502         0.1715
    106   3.19    80.73      78.21      61.39  0.9860     0.9858  0.0140     0.0142     0.1710         0.2050
    107   3.18    85.03      85.68      60.87  0.9826     0.9830  0.0174     0.0170     0.1567         0.1820
    108   3.19    77.25      76.96      60.91  0.9840     0.9840  0.0160     0.0160     0.1737         0.2050
    109   3.21    75.81      75.23      62.40  0.9850     0.9854  0.0150     0.0146     0.1739         0.2038
    110   3.20    80.89      80.90      59.59  0.9852     0.9848  0.0148     0.0152     0.1711         0.1968
    111   3.18    72.71      73.61      61.73  0.9840     0.9836  0.0160     0.0164     0.1661         0.2016
    112   3.20    78.11      82.67      62.34  0.9844     0.9849  0.0156     0.0151     0.1586         0.1861
    113   3.19   102.73      92.24      58.42  0.9841     0.9843  0.0159     0.0157     0.1648         0.1864
    114   3.18    80.71      80.79      60.24  0.9831     0.9833  0.0169     0.0167     0.1697         0.1997
    115   3.20    74.53      75.12      59.93  0.9851     0.9851  0.0149     0.0149     0.1790         0.2112
    116   3.19    76.39      75.12      61.91  0.9837     0.9837  0.0163     0.0163     0.1761         0.2100
    117   3.19    73.38      79.59      61.95  0.9842     0.9846  0.0158     0.0154     0.1760         0.2038
    118   3.20    82.27      80.33      59.81  0.9848     0.9851  0.0152     0.0149     0.1666         0.1935
    119   3.20    71.99      73.39      59.70  0.9855     0.9854  0.0145     0.0146     0.1613         0.1940
    120   3.19    71.04      71.76      62.33  0.9854     0.9860  0.0146     0.0140     0.1681         0.2005
    121   3.18    77.00      87.41      59.77  0.9827     0.9826  0.0173     0.0174     0.1425         0.1639
    122   3.19    71.91      73.91      59.98  0.9848     0.9846  0.0152     0.0154     0.1760         0.2087
    123   3.19    74.80      75.75      61.08  0.9849     0.9850  0.0151     0.0150     0.1661         0.2028
    124   3.18    71.40      72.97      60.15  0.9831     0.9829  0.0169     0.0171     0.1724         0.2061
    125   3.19    69.72      75.95      58.77  0.9845     0.9848  0.0155     0.0152     0.1678         0.2012
    126   3.19    72.24      73.92      58.40  0.9843     0.9837  0.0157     0.0163     0.1667         0.2012
    127   3.18    69.42      74.28      59.64  0.9837     0.9836  0.0163     0.0164     0.1648         0.1944
    128   3.20    66.56      71.01      59.70  0.9846     0.9845  0.0154     0.0155     0.1661         0.2045
    129   3.19    68.67      73.14      59.10  0.9848     0.9846  0.0152     0.0154     0.1636         0.1945
    130   3.19    66.81      71.56      59.25  0.9844     0.9849  0.0156     0.0151     0.1674         0.2046
    131   3.20    69.36      73.61      59.62  0.9848     0.9847  0.0152     0.0153     0.1659         0.1957
    132   3.19    68.88      71.00      60.01  0.9846     0.9850  0.0154     0.0150     0.1662         0.1951
    133   3.19    69.06      71.78      57.87  0.9844     0.9850  0.0156     0.0150     0.1680         0.2022
    134   3.18    76.54      82.55      57.59  0.9839     0.9842  0.0161     0.0158     0.1577         0.1842
    135   3.19    65.62      70.96      59.50  0.9847     0.9853  0.0153     0.0147     0.1617         0.1965
    136   3.19    66.93      70.66      59.79  0.9838     0.9843  0.0162     0.0157     0.1705         0.2001
    137   3.19    71.94      79.52      56.33  0.9853     0.9849  0.0147     0.0151     0.1581         0.1880
    138   3.19    71.11      77.64      57.43  0.9844     0.9842  0.0156     0.0158     0.1596         0.1843
    139   3.20    64.47      71.80      58.28  0.9857     0.9860  0.0143     0.0140     0.1621         0.1898
    140   3.19    62.65      69.72      58.11  0.9841     0.9841  0.0159     0.0159     0.1657         0.1941
    141   3.19    64.24      69.10      59.25  0.9842     0.9843  0.0158     0.0157     0.1631         0.1953
    142   3.20    67.41      72.31      57.70  0.9861     0.9865  0.0139     0.0135     0.1627         0.1952
    143   3.19    65.69      71.38      58.14  0.9848     0.9848  0.0152     0.0152     0.1687         0.2006
    144   3.19    64.02      70.48      56.99  0.9850     0.9853  0.0150     0.0147     0.1628         0.2026
    145   3.19    66.56      75.50      55.47  0.9847     0.9843  0.0153     0.0157     0.1631         0.1862
    146   3.18    67.22      73.26      57.51  0.9838     0.9835  0.0162     0.0165     0.1552         0.1823
    147   3.19    67.68      71.57      57.26  0.9852     0.9854  0.0148     0.0146     0.1655         0.1976
    148   3.19    61.88      69.06      58.38  0.9843     0.9847  0.0157     0.0153     0.1684         0.2000
    149   3.18    60.83      69.05      57.83  0.9838     0.9843  0.0162     0.0157     0.1553         0.1907
    150   3.18    67.85      73.53      56.44  0.9845     0.9846  0.0155     0.0154     0.1663         0.1908
    151   3.19    63.79      68.39      56.73  0.9850     0.9846  0.0150     0.0154     0.1721         0.2029
    152   3.18    69.64      72.97      57.77  0.9843     0.9845  0.0157     0.0155     0.1609         0.1898
    153   3.19    68.19      72.60      55.31  0.9853     0.9859  0.0147     0.0141     0.1590         0.1853
    154   3.19    65.64      72.77      55.94  0.9852     0.9857  0.0148     0.0143     0.1600         0.1829
    155   3.20    61.34      67.07      57.95  0.9869     0.9863  0.0131     0.0137     0.1635         0.1949
    156   3.19    64.52      69.86      55.97  0.9850     0.9851  0.0150     0.0149     0.1525         0.1850
    157   3.20    64.80      69.31      55.96  0.9856     0.9856  0.0144     0.0144     0.1608         0.1922
    158   3.18    61.23      71.57      56.25  0.9833     0.9842  0.0167     0.0158     0.1514         0.1821
    159   3.19    61.09      68.58      56.78  0.9852     0.9852  0.0148     0.0148     0.1554         0.1902
    160   3.19    65.71      70.67      55.16  0.9855     0.9858  0.0145     0.0142     0.1533         0.1824
    161   3.19    61.80      68.22      56.18  0.9858     0.9859  0.0142     0.0141     0.1544         0.1881
    162   3.20    61.73      67.06      57.54  0.9853     0.9852  0.0147     0.0148     0.1549         0.1832
    163   3.18    65.13      71.10      56.83  0.9843     0.9841  0.0157     0.0159     0.1560         0.1854
    164   3.20    62.89      68.39      56.50  0.9865     0.9866  0.0135     0.0134     0.1585         0.1859
    165   3.19    58.49      66.51      57.24  0.9846     0.9844  0.0154     0.0156     0.1494         0.1866
    166   3.20    60.88      67.32      57.01  0.9850     0.9851  0.0150     0.0149     0.1615         0.1935
    167   3.18    61.84      71.02      55.04  0.9843     0.9844  0.0157     0.0156     0.1608         0.1869
    168   3.19    58.33      66.72      56.59  0.9849     0.9850  0.0151     0.0150     0.1507         0.1850
    169   3.19    60.16      67.71      55.67  0.9859     0.9861  0.0141     0.0139     0.1556         0.1840
    170   3.18    57.85      66.12      56.12  0.9836     0.9840  0.0164     0.0160     0.1562         0.1850
    171   3.18    59.40      66.92      56.11  0.9844     0.9842  0.0156     0.0158     0.1516         0.1826
    172   3.19    56.89      65.65      56.07  0.9847     0.9844  0.0153     0.0156     0.1545         0.1843
    173   3.19    61.83      67.14      55.64  0.9850     0.9850  0.0150     0.0150     0.1562         0.1839
    174   3.18    62.10      68.47      54.33  0.9844     0.9845  0.0156     0.0155     0.1411         0.1707
    175   3.18    61.75      71.22      53.84  0.9850     0.9847  0.0150     0.0153     0.1485         0.1784
    176   3.18    59.29      68.47      54.99  0.9845     0.9851  0.0155     0.0149     0.1490         0.1802
    177   3.18    56.61      64.48      56.61  0.9840     0.9840  0.0160     0.0160     0.1536         0.1818
    178   3.19    58.07      64.83      56.18  0.9853     0.9852  0.0147     0.0148     0.1528         0.1845
    179   3.19    60.15      69.35      53.67  0.9847     0.9851  0.0153     0.0149     0.1452         0.1741
    180   3.20    57.05      68.58      54.36  0.9856     0.9862  0.0144     0.0138     0.1424         0.1735
    181   3.18    58.99      65.80      55.87  0.9838     0.9839  0.0162     0.0161     0.1553         0.1785
    182   3.18    57.68      66.26      55.46  0.9846     0.9858  0.0154     0.0142     0.1460         0.1770
    183   3.19    58.42      66.82      56.01  0.9853     0.9847  0.0147     0.0153     0.1438         0.1764
    184   3.20    55.86      65.20      55.61  0.9853     0.9856  0.0147     0.0144     0.1534         0.1843
    185   3.17    59.47      66.04      54.48  0.9849     0.9849  0.0151     0.0151     0.1515         0.1857
    186   3.19    57.40      70.07      54.24  0.9849     0.9846  0.0151     0.0154     0.1495         0.1787
    187   3.19    55.96      65.51      55.18  0.9852     0.9854  0.0148     0.0146     0.1461         0.1741
    188   3.20    55.85      65.86      55.75  0.9862     0.9868  0.0138     0.0132     0.1453         0.1699
    189   3.19    56.89      66.01      55.71  0.9857     0.9856  0.0143     0.0144     0.1476         0.1736
    190   3.18    57.27      65.96      54.86  0.9846     0.9843  0.0154     0.0157     0.1572         0.1852
    191   3.19    55.77      65.04      55.11  0.9845     0.9846  0.0155     0.0154     0.1486         0.1864
    192   3.19    55.07      66.46      55.06  0.9852     0.9857  0.0148     0.0143     0.1451         0.1768
    193   3.18    55.62      63.98      55.40  0.9845     0.9854  0.0155     0.0146     0.1522         0.1865
    194   3.18    54.12      64.39      54.68  0.9837     0.9842  0.0163     0.0158     0.1518         0.1776
    195   3.19    57.06      68.76      53.13  0.9843     0.9846  0.0157     0.0154     0.1501         0.1745
    196   3.19    55.10      63.95      55.43  0.9859     0.9858  0.0141     0.0142     0.1455         0.1801
    197   3.18    57.16      67.08      54.89  0.9845     0.9845  0.0155     0.0155     0.1506         0.1774
    198   3.19    54.32      64.77      54.44  0.9842     0.9840  0.0158     0.0160     0.1461         0.1818
    199   3.18    55.15      64.90      54.25  0.9850     0.9847  0.0150     0.0153     0.1477         0.1817
    200   3.20    57.52      67.57      53.15  0.9859     0.9857  0.0141     0.0143     0.1459         0.1754
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [True, True, True], 'betas': [0.0001, 0.0001, 0.0001]}-knh-04-03-18:37 + .csv/.out/.cpt
