  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    174   3.16    14.28      21.50  0.9855     0.9861  0.0145     0.0139     0.4077         0.4136
    175   3.17    12.64      19.72  0.9855     0.9862  0.0145     0.0138     0.4583         0.4690
    176   3.17    12.99      20.40  0.9859     0.9863  0.0141     0.0137     0.4556         0.4648
    177   3.16    12.95      20.46  0.9853     0.9858  0.0147     0.0142     0.4349         0.4430
    178   3.17    13.48      20.81  0.9855     0.9864  0.0145     0.0136     0.4234         0.4304
    179   3.17    13.68      21.30  0.9854     0.9856  0.0146     0.0144     0.4062         0.4154
    180   3.18    12.56      20.20  0.9854     0.9866  0.0146     0.0134     0.4550         0.4654
    181   3.17    13.23      20.38  0.9859     0.9861  0.0141     0.0139     0.4233         0.4316
    182   3.17    12.92      20.09  0.9861     0.9861  0.0139     0.0139     0.4405         0.4494
    183   3.16    12.66      19.85  0.9843     0.9847  0.0157     0.0153     0.4589         0.4696
    184   3.17    13.07      20.42  0.9845     0.9854  0.0155     0.0146     0.4378         0.4443
    185   3.16    12.81      20.16  0.9853     0.9861  0.0147     0.0139     0.4485         0.4582
    186   3.17    12.59      20.00  0.9856     0.9862  0.0144     0.0138     0.4522         0.4635
    187   3.17    13.07      20.37  0.9865     0.9869  0.0135     0.0131     0.4411         0.4473
    188   3.17    12.66      19.84  0.9847     0.9862  0.0153     0.0138     0.4548         0.4643
    189   3.18    12.58      19.99  0.9851     0.9859  0.0149     0.0141     0.4530         0.4627
    190   3.17    12.37      19.65  0.9852     0.9870  0.0148     0.0130     0.4683         0.4789
    191   3.17    12.65      19.94  0.9850     0.9864  0.0150     0.0136     0.4551         0.4639
    192   3.17    13.04      20.40  0.9858     0.9867  0.0142     0.0133     0.4470         0.4532
    193   3.17    12.64      20.07  0.9867     0.9873  0.0133     0.0127     0.4514         0.4599
    194   3.17    12.62      19.94  0.9859     0.9862  0.0141     0.0138     0.4643         0.4728
    195   3.17    12.73      20.15  0.9854     0.9862  0.0146     0.0138     0.4526         0.4606
    196   3.17    12.45      19.73  0.9855     0.9868  0.0145     0.0132     0.4385         0.4481
    197   3.17    12.99      20.43  0.9853     0.9869  0.0147     0.0131     0.4429         0.4482
    198   3.16    13.17      20.68  0.9853     0.9862  0.0147     0.0138     0.4185         0.4245
    199   3.18    12.69      20.27  0.9857     0.9868  0.0143     0.0132     0.4498         0.4601
    200   3.17    12.68      19.97  0.9865     0.9868  0.0135     0.0132     0.4354         0.4467
The log/output/model have been saved to: ./logs/train.py-multi_zetas{'num_epochs': 200, 'use_stoch': [False, True, True], 'betas': [0.001, 0.001, 0.001]}-hax-04-03-20:40 + .csv/.out/.cpt
