  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    206   3.19    69.36      96.56  0.9872     0.9867  0.0128     0.0133     0.2813         0.3595
    207   3.20    69.53      95.35  0.9878     0.9878  0.0122     0.0122     0.2771         0.3534
    208   3.20    70.46      97.18  0.9867     0.9869  0.0133     0.0131     0.2806         0.3608
    209   3.19    74.15      95.01  0.9866     0.9866  0.0134     0.0134     0.2688         0.3378
    210   3.20    85.68      96.34  0.9873     0.9872  0.0127     0.0128     0.2430         0.2873
    211   3.20    69.25      94.90  0.9873     0.9867  0.0127     0.0133     0.2913         0.3677
    212   3.20    65.95      95.44  0.9876     0.9872  0.0124     0.0128     0.2958         0.3786
    213   3.20    66.36      95.76  0.9872     0.9872  0.0128     0.0128     0.2919         0.3707
    214   3.21    66.07      95.08  0.9873     0.9872  0.0127     0.0128     0.2883         0.3713
    215   3.20    66.88      94.83  0.9878     0.9878  0.0122     0.0122     0.2814         0.3592
    216   3.20    63.65      94.35  0.9872     0.9871  0.0128     0.0129     0.2988         0.3781
    217   3.20    67.12      94.00  0.9879     0.9876  0.0121     0.0124     0.2803         0.3642
    218   3.20    66.40      93.92  0.9877     0.9877  0.0123     0.0123     0.2891         0.3718
    219   3.20    66.69      93.42  0.9871     0.9870  0.0129     0.0130     0.2856         0.3587
    220   3.20    63.18      94.17  0.9871     0.9873  0.0129     0.0127     0.3066         0.3910
    221   3.20    63.00      93.78  0.9876     0.9875  0.0124     0.0125     0.3037         0.3940
    222   3.20    66.24      93.51  0.9872     0.9875  0.0128     0.0125     0.3042         0.3907
    223   3.20    67.21      92.30  0.9877     0.9878  0.0123     0.0122     0.2975         0.3758
    224   3.20    66.57      92.23  0.9874     0.9876  0.0126     0.0124     0.3018         0.3788
    225   3.20    74.73      91.82  0.9878     0.9875  0.0122     0.0125     0.2712         0.3352
    226   3.20    65.04      92.24  0.9867     0.9867  0.0133     0.0133     0.2934         0.3850
