  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
     84   3.17    34.13      33.77      25.62  0.9842     0.9844  0.0158     0.0156     0.2703         0.2751
     85   3.16    29.75      27.40      26.56  0.9826     0.9832  0.0174     0.0168     0.3000         0.3094
     86   3.14    29.10      28.52      26.97  0.9787     0.9806  0.0213     0.0194     0.2721         0.2805
     87   3.16    28.70      30.18      26.32  0.9823     0.9824  0.0177     0.0176     0.2427         0.2487
     88   3.14    30.90      27.85      26.45  0.9806     0.9812  0.0194     0.0188     0.2850         0.2946
     89   3.16    30.19      29.36      26.04  0.9827     0.9833  0.0173     0.0167     0.2531         0.2597
     90   3.15    28.55      26.99      25.57  0.9819     0.9824  0.0181     0.0176     0.2787         0.2881
     91   3.17    30.87      30.16      25.18  0.9839     0.9847  0.0161     0.0153     0.2323         0.2370
     92   3.14    28.61      28.17      25.12  0.9797     0.9800  0.0203     0.0200     0.2444         0.2518
     93   3.14    28.19      26.85      25.59  0.9803     0.9809  0.0197     0.0191     0.2673         0.2732
     94   3.15    29.22      27.45      25.96  0.9818     0.9824  0.0182     0.0176     0.2554         0.2625
     95   3.14    28.34      27.90      24.58  0.9812     0.9815  0.0188     0.0185     0.2460         0.2535
     96   3.13    29.06      26.69      25.61  0.9798     0.9810  0.0202     0.0190     0.2758         0.2817
     97   3.16    29.87      26.16      24.33  0.9833     0.9841  0.0167     0.0159     0.2763         0.2848
     98   3.16    29.27      27.84      24.99  0.9823     0.9836  0.0177     0.0164     0.2212         0.2255
     99   3.16    28.81      29.47      24.19  0.9831     0.9835  0.0169     0.0165     0.2125         0.2157
    100   3.15    27.09      25.58      25.04  0.9812     0.9824  0.0188     0.0176     0.2580         0.2643
    101   3.16    28.38      26.80      24.68  0.9819     0.9829  0.0181     0.0171     0.2268         0.2283
    102   3.15    28.44      27.52      24.40  0.9819     0.9825  0.0181     0.0175     0.2102         0.2134
    103   3.16    30.36      28.71      23.86  0.9832     0.9835  0.0168     0.0165     0.2183         0.2223
    104   3.16    29.62      25.88      24.83  0.9816     0.9826  0.0184     0.0174     0.2515         0.2597
    105   3.15    27.99      26.51      23.89  0.9815     0.9822  0.0185     0.0178     0.2310         0.2369
    106   3.16    26.74      26.44      24.22  0.9823     0.9834  0.0177     0.0166     0.2030         0.2096
    107   3.16    27.74      26.27      23.86  0.9841     0.9848  0.0159     0.0152     0.2214         0.2271
    108   3.16    27.32      25.43      24.08  0.9805     0.9818  0.0195     0.0182     0.2242         0.2292
    109   3.14    26.32      25.05      24.40  0.9803     0.9812  0.0197     0.0188     0.2147         0.2199
    110   3.16    26.23      24.57      24.52  0.9824     0.9824  0.0176     0.0176     0.2283         0.2321
    111   3.13    26.87      25.61      23.66  0.9795     0.9804  0.0205     0.0196     0.2062         0.2102
    112   3.15    26.31      25.23      23.88  0.9816     0.9820  0.0184     0.0180     0.2101         0.2141
    113   3.16    26.59      25.05      23.94  0.9828     0.9833  0.0172     0.0167     0.2102         0.2135
    114   3.17    29.78      27.87      22.92  0.9840     0.9844  0.0160     0.0156     0.1963         0.1994
    115   3.15    26.07      24.44      23.24  0.9814     0.9825  0.0186     0.0175     0.2276         0.2331
    116   3.15    24.82      25.25      23.12  0.9817     0.9827  0.0183     0.0173     0.1997         0.2033
    117   3.12    24.95      24.25      23.87  0.9805     0.9814  0.0195     0.0186     0.2017         0.2077
    118   3.11    26.46      25.95      23.39  0.9783     0.9786  0.0217     0.0214     0.1923         0.1960
    119   3.13    27.06      24.35      23.58  0.9811     0.9817  0.0189     0.0183     0.2196         0.2286
    120   3.14    26.11      23.29      23.36  0.9817     0.9829  0.0183     0.0171     0.2479         0.2525
    121   3.14    25.49      24.01      23.67  0.9810     0.9811  0.0190     0.0189     0.2127         0.2164
    122   3.16    25.81      24.02      23.37  0.9825     0.9821  0.0175     0.0179     0.2032         0.2067
    123   3.15    26.04      25.22      22.95  0.9824     0.9832  0.0176     0.0168     0.2076         0.2086
    124   3.14    25.01      23.58      23.20  0.9807     0.9821  0.0193     0.0179     0.2147         0.2211
    125   3.15    24.89      23.83      23.05  0.9822     0.9828  0.0178     0.0172     0.2165         0.2198
    126   3.13    24.77      23.72      23.10  0.9813     0.9821  0.0187     0.0179     0.2123         0.2140
    127   3.14    25.46      24.39      22.99  0.9823     0.9829  0.0177     0.0171     0.2029         0.2069
    128   3.12    25.77      23.99      22.84  0.9810     0.9808  0.0190     0.0192     0.1990         0.2034
    129   3.16    24.09      23.36      22.92  0.9829     0.9843  0.0171     0.0157     0.1997         0.2031
    130   3.14    24.60      23.64      22.88  0.9814     0.9823  0.0186     0.0177     0.2100         0.2141
    131   3.14    25.19      23.76      22.58  0.9825     0.9831  0.0175     0.0169     0.2025         0.2082
    132   3.13    25.00      23.95      22.42  0.9822     0.9829  0.0178     0.0171     0.1904         0.1933
    133   3.16    25.24      23.83      22.94  0.9827     0.9843  0.0173     0.0157     0.1910         0.1942
    134   3.12    24.40      23.18      22.71  0.9801     0.9813  0.0199     0.0187     0.1965         0.1989
    135   3.16    24.49      23.45      22.51  0.9835     0.9840  0.0165     0.0160     0.1867         0.1921
    136   3.16    23.95      23.21      22.69  0.9818     0.9834  0.0182     0.0166     0.1966         0.1995
    137   3.13    25.13      23.91      22.06  0.9821     0.9822  0.0179     0.0178     0.1901         0.1933
    138   3.15    23.70      23.18      22.93  0.9833     0.9836  0.0167     0.0164     0.1897         0.1904
    139   3.15    24.62      22.99      22.49  0.9818     0.9826  0.0182     0.0174     0.1979         0.2019
    140   3.14    23.95      22.95      22.52  0.9806     0.9818  0.0194     0.0182     0.1745         0.1780
    141   3.16    23.60      23.00      22.27  0.9823     0.9836  0.0177     0.0164     0.1882         0.1919
