  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    120   3.09     8.85       8.43  0.9730     0.9844  0.0270     0.0156     0.3002         0.3295
    121   3.06     8.06       8.34  0.9699     0.9836  0.0301     0.0164     0.3041         0.3241
    122   3.06     7.70       7.66  0.9672     0.9839  0.0328     0.0161     0.3225         0.3468
    123   3.05     7.65       7.67  0.9652     0.9833  0.0348     0.0167     0.3406         0.3696
    124   3.06     7.50       7.76  0.9681     0.9842  0.0319     0.0158     0.3278         0.3559
    125   3.04     7.27       7.48  0.9630     0.9847  0.0370     0.0153     0.3292         0.3598
    126   3.05     7.65       7.56  0.9678     0.9850  0.0322     0.0150     0.3217         0.3490
    127   3.06     7.41       7.55  0.9669     0.9856  0.0331     0.0144     0.3202         0.3466
    128   3.04     7.35       7.50  0.9627     0.9835  0.0373     0.0165     0.3296         0.3575
    129   3.06     7.54       7.73  0.9693     0.9843  0.0307     0.0157     0.3064         0.3302
    130   3.05     7.36       7.56  0.9680     0.9843  0.0320     0.0157     0.3379         0.3671
    131   3.06     7.58       7.66  0.9673     0.9843  0.0327     0.0157     0.2909         0.3088
    132   3.06     7.71       7.91  0.9692     0.9838  0.0308     0.0162     0.2678         0.2910
    133   3.03     7.29       7.51  0.9652     0.9822  0.0348     0.0178     0.2931         0.3190
    134   3.05     7.25       7.49  0.9663     0.9844  0.0337     0.0156     0.2917         0.3130
    135   3.06     7.53       7.53  0.9663     0.9848  0.0337     0.0152     0.3096         0.3334
    136   3.05     7.66       7.68  0.9682     0.9846  0.0318     0.0154     0.2775         0.2922
    137   3.05     7.35       7.54  0.9668     0.9848  0.0332     0.0152     0.2959         0.3185
    138   3.04     7.33       7.50  0.9659     0.9841  0.0341     0.0159     0.3000         0.3163
    139   3.05     7.18       7.52  0.9677     0.9846  0.0323     0.0154     0.2964         0.3137
    140   3.06     7.21       7.57  0.9652     0.9843  0.0348     0.0157     0.2918         0.3078
    141   3.05     7.30       7.59  0.9668     0.9837  0.0332     0.0163     0.2860         0.3029
    142   3.06     7.27       7.53  0.9674     0.9838  0.0326     0.0162     0.2824         0.2992
    143   3.03     7.27       7.62  0.9670     0.9823  0.0330     0.0177     0.2937         0.3043
    144   3.05     7.18       7.43  0.9650     0.9831  0.0350     0.0169     0.3347         0.3561
    145   3.06     7.52       7.65  0.9681     0.9847  0.0319     0.0153     0.3045         0.3253
    146   3.06     7.30       7.50  0.9669     0.9840  0.0331     0.0160     0.2811         0.2998
    147   3.06     7.45       7.52  0.9667     0.9848  0.0333     0.0152     0.2782         0.2917
    148   3.06     7.24       7.57  0.9684     0.9834  0.0316     0.0166     0.2851         0.2989
    149   3.06     7.26       7.49  0.9677     0.9851  0.0323     0.0149     0.2824         0.2909
    150   3.05     7.10       7.59  0.9682     0.9840  0.0318     0.0160     0.2629         0.2709
    151   3.03     7.11       7.57  0.9644     0.9829  0.0356     0.0171     0.2833         0.2984
    152   3.06     7.21       7.53  0.9670     0.9851  0.0330     0.0149     0.2834         0.3066
    153   3.07     7.11       7.59  0.9686     0.9853  0.0314     0.0147     0.2807         0.2912
    154   3.05     6.98       7.44  0.9665     0.9847  0.0335     0.0153     0.2781         0.2926
    155   3.03     7.01       7.43  0.9654     0.9830  0.0346     0.0170     0.2899         0.3094
    156   3.04     7.12       7.42  0.9672     0.9836  0.0328     0.0164     0.2763         0.2957
    157   3.03     7.33       7.50  0.9652     0.9837  0.0348     0.0163     0.2792         0.2925
    158   3.06     7.20       7.47  0.9683     0.9842  0.0317     0.0158     0.2967         0.3123
    159   3.04     7.23       7.59  0.9665     0.9844  0.0335     0.0156     0.2746         0.2853
